"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"11","65","Front Row Center","Tulis McCall","December 2nd, 2016","The talent here is mighty. Across the board. The story, however, could have been condensed into a tight 90-minute extravaganza. As it is, the themes are repeated over and over and over<U+2013>and not in nuanced ways. Repetition overcomes talent as well as spectacle and wears the listener down...To be sure this is a visual spectacle that you rarely see on Broadway. Without the spectacle, however, the story does not stand up.",""
"12","75","Talkin' Broadway","Matthew Murray","November 14th, 2016","More often than not it succeeds at making a great time, even if it falls short of making great art...Though I remain an admirer of 'Natasha, Pierre & The Great Comet of 1812,' I find that its flaws are even more evident now, and Chavkin and Malloy are not able to disguise how hard they're working...Malloy walks a thin line between serious adaptation and rib-poking irony, and does not always get the ratios correct...Ultimately more a triumph of style than it is a classic piece of writing.",""
"13","55","The Wall Street Journal","Terry Teachout","November 17th, 2016","For all its explosive liveliness, Ms. Chavkin<U+2019>s staging looks like a hopped-up concert version of a musical, not a bona fide Broadway show, and it serves mainly to paper over the essentially undramatic nature of 'The Great Comet,' which feels less like an opera than a cantata...There<U+2019>s more than one way to write a show, and I freely acknowledge the extreme cleverness and originality of 'The Great Comet.' I just wish it didn<U+2019>t seem at least 45 minutes longer than it really is.",""
"14","75","The Huffington Post","Michael Glitz","March 8th, 2017","Groban is delivering an unassuming, restrained and nuanced performance as an overweight older man burdened by his unhappy life...He soars, but he doesn<U+2019>t show off...This is an ensemble and he fits in very nicely indeed...The show is mostly a spectacle but it has one especially affecting moment at the climax in which Groban<U+2019>s Pierre and the socially disgraced Natasha have a meeting of the souls. It<U+2019>s quiet, lovely, emotional.",""
"15","80","AM New York","Matt Windman","November 14th, 2016","Since it premiered, I have always found the show to be extremely uneven, with a stop-and-start momentum that alternates between all-out liveliness and long episodes of slow tedium. That being said, Rachel Chavkin<U+2019>s stunning production is an intoxicating whirlwind of wild activity...Benton, a little-known actress, is wonderful as the doe-eyed Natasha, and Groban, with his rich voice in tow, gives a sensitive performance that fully captures Pierre<U+2019>s angst-filled personality.",""
"16","95","The Hollywood Reporter","David Rooney","November 14th, 2016","It arrives on Broadway in superlative shape, its humor, emotional content and rip-roaring storytelling every bit as vibrant as its madly infectious score...No disrespect to the marvelous cast, many of whom have been with the project since its earliest stages, but the true stars are the material and production, which is often as cinematic as it is blazingly theatrical...Chavkin's direction is a marvel of intricacy, with simultaneous action happening in multiple spots...Don't miss it.",""
"17","60","New York Magazine / Vulture","Jesse Green","November 14th, 2016","If 'Natasha' used this gorgeousness to set up a contrast with the characters<U+2019> turpitude, or to bring its world crashing down at the end, it might seem less vapid...Groban sings not just beautifully but without irony; almost alone among the cast he makes real connections to the ideas behind the words...The misalignment of source and style is so severe in 'Natasha' that it seems like an example of elitist decadence rather than the condemnation of it that Tolstoy intended.",""
"18","80","New York Daily News","Joe Dziemianowicz","November 14th, 2016","That immersive world has been realized ingeniously on Broadway...The large talented cast delivers the goods in director Rachel Chavkin<U+2019>s lively staging and there<U+2019>s much to admire in Molloy<U+2019>s wistful arias and rowdy beats. The production sometimes stalls and loses impact amid the sprawl and spectacle...Still, the show is bold and affecting and a welcome addition to the Great White Way.",""
"19","80","Times Square Chronicles","Suzanna Bowling","December 11th, 2016","The visually stunning <U+2018>The Great Comet<U+2019> has improved in many ways from its other three incarnations<U+2026>Rachel Chavkin<U+2019>s direction is another work of art. Ms. Chavkin moves her players around with such grace and intimacy, the audience is sure to be astounded in its opulence<U+2026>Mr. Groban<U+2019>s acting is splendid...What is lacking from this production is the force of energy that was Natasha...Den<U+00E9>e Benton is beautiful, sings well, and can act. What she lacks is star power",""
"20","70","Deadline","Jeremy Gerard","November 14th, 2016","I can pretty much guarantee that no one attending this gorgeous evocation of 19th-century Moscow will leave convinced they didn<U+2019>t get their ruble<U+2019>s worth...The book and score by Dave Malloy take great pains to spell it all out for us, often to the exclusion of, oh character development, motivation and feeling...Malloy is an inventive composer of not very beautiful music...All this action delivers pleasure for the eye and, intermittently, the ear. But not for the soul.",""
"21","85","CurtainUp","Elyse Sommer","November 18th, 2016","Malloy's sung-through lyrics are clear as any play dialogue and propel the narrative most effectively. And Chavkin has guided the performers to make their situations and feelings easily comprehensible...Electro-pop-influenced and sung-through like an opera, but it also, and beautifully, blends in Russian folk and classical music...They've managed to give audiences a view of Tolstoy's rather overwrought romantic subplot through a contemporary and often humorous and unique lens.",""
"22","80","Chicago Tribune","Chris Jones","November 14th, 2016","A wildly inventive new musical...'Great Comet' functions as a satire of the trope of turning Russian fiction into musicals...The weakness of Chavkin's fabulously staged production is pretty simple and obvious. Little attention is paid to the emotional inner lives of the characters...It is like you're watching a cutting, a really cool post-modern cabaret lived in real time.",""
"23","85","Newsday","Linda Winer","November 14th, 2016","It<U+2019>s a massive, luscious, romantic escape into decadent 19th-century Moscow by way of Broadway...A multifaceted talent named Dave Malloy wrote and composed this seriously beautiful lark of an oddball musical...Directed by the spectacle-wizard Rachel Chavkin...Inextricable from the music and story are the overwhelming sets and costumes<U+2014>sensory overload with little on its mind except offbeat entertainment.",""
"24","95","Theatre Reviews Limited","David Roberts","November 30th, 2016","A masterful musical<U+2026> A remarkable story of love gone wrong<U+2026><U+2019>The Great Comet<U+2019> is one of the most innovative musicals to appear on Broadway for a very long time. Its uniqueness is surpassed only by its impressive cast. Under Rachel Chavkin<U+2019>s refined and imaginative direction, Denee Benton, Josh Groban and the ensemble cast grapple successfully with Dave Malloy<U+2019>s music, lyrics, and book and create a delicious and innovative approach to a small slice of <U+2018>War and Peace.<U+2019>",""
"25","70","The Wrap","Robert Hofler","November 14th, 2016","'War and Peace' is a lot of story to tell in one musical. But why leave out its ending when 'The Great Comet' meanders rather aimlessly for the first 45 minutes ...While there are occasional dollops of levity in Malloy<U+2019>s lyrics, Chavkin never stops spoofing his material, which is the major saving grace of this 'Comet.' Throughout the evening, clever bits of thespian business, as well as unobtrusive audience participation, manage to delight. And distract, in a good way.",""
"26","88","Ambitious, Dizzying, Entertaining, Great singing, Great staging  Rachel 7",""," May 7th, 2017","See it if You want to see a unique piece of theatre with great costumes, dancing, staging and performances. I saw it with David Malloy as Pierre.","Don't see it if You are epileptic. There is some scenes with flashing lights that could put you in a seizure. All in all a fun delightful show.="
"27","70","Ambitious, Confusing, Disappointing, Slow, Cool concept  WH",""," May 6th, 2017","See it if You want check out the hype and the cool transformation of the Imperial.","Don't see it if You need coherence and consistently good music -- this is so uneven.=Also The amazing intimacy and vibe of the original off- off- production is completely lost in its transfer to a big Broadway theatre. Go next door and see Dear Evan Hansen again, instead....<U+00A0>Read more Read less="
"28","79","Great staging, Extravagant, Frenetic, Rollicking, Unconventional  Renata 7077",""," May 5th, 2017","See it if immersive dinner-like theater amuses you at a rapid-fire pace and seeing the whole theater as a stage","Don't see it if you expect to find depth and to connect with the characters"
"29","75","Ambitious, Clever, Edgy, Great staging  webman843",""," May 3rd, 2017","See it if you want to see how interesting War and Peace can be. Also worth seeing just for the non-traditional staging.","Don't see it if you are a traditionalist="
"30","60","Ambitious, Dizzying, Quirky, Confusing, Disappointing  Mimi 6098",""," May 3rd, 2017","See it if you want to experience a very creative set, perfectly executed sound, and a visually stunning evening.","Don't see it if you enjoy traditional structure to musical theatre; you want a clear plot or memorable music."
"31","94","Ambitious, Delightful, Epic, Great singing, Great staging  Suzanne Zee",""," May 2nd, 2017","See it if you enjoy frenetic events. An opera where everyone sings dances & plays instruments. It helps to review War & Peace Cliff Notes before going","Don't see it if having to look in all directions at once annoys you. Performers use every unoccupied space in the ingeniously re-designed theater."
"32","79","Clever, Quirky, Romantic, Confusing, Entertaining  Ralph 5",""," April 29th, 2017","See it if Well presented. Energetic cast.","Don't see it if Well presented. Energetic cast.="
"33","70","Ambitious, Indulgent, Confusing, Great staging, Gorgeous  eortiz1296",""," April 27th, 2017","See it if you enjoy Russian novels, Josh Groban, super aesthetically-pleasing and immersive theater","Don't see it if you expect Josh Groban to sing a lot, can't keep Russian names that all sound the same straight, or don't enjoy eccentric off-kilter music="
"34","88","Dizzying, Epic, Confusing, Entertaining, Great staging  Tom L 6128",""," April 26th, 2017","See it if You want a unique theatrical experience performed by an extremely talented cast. Great music sung by great voices.","Don't see it if You are expecting a Josh Groban concert or you are looking for a fully developed story; this show is more about how the story is told.=Also This was a thoroughly entertaining show. The talent in the cast is phenomenal. Yes, Josh Groban is amazing, but Denee Benton is a revelation. Amazing supporting performances by Sonja and Anatole as well. Huge depth of talent in this cast. The story and the characters are not as well developed as I would have liked and at times, it was difficult to follow, but the way the story is told is stronger than the story itself and is what gives this show its brilliance. Varied musical stylings and inventive staging and choreography make Great Comet a truly unique and immersive experience. All that being said, this is not a Josh Groban concert and if you are expecting that, you will be disappointed....<U+00A0>Read more Read less="
"35","95","Original, Ambitious, Masterful, Entertaining, Great staging  Andrew F",""," April 20th, 2017","See it if you want to see something like broadway has never seen before! Love audience participation, and anachronisms. Also, Josh Groban is amazing!","Don't see it if you are a stickler for historical accuracy, and don't like modern/dance music in a story about 19th century Russia.=Also I saw it on a Wednesday Matinee, and ALL the main actresses had issues with their voices. Not good when you're paying top $$$ for the cream de la cream of the musical theater world. If you can swing the $$$, I would highly recommend getting on-stage seating (i sat in the orchestra) as performers are on the stage, in the orchestra, and mezzanine, and unless you're on the stage you miss some of the action. PS. they use strobe lighting in one of the scenes!!...<U+00A0>Read more Read less="
"36","76","Dizzying, Enchanting, Epic, Riveting, Great staging  Gail 7095",""," April 16th, 2017","See it if You want to experience something brand new--theatre in the round, but with a proscenium stage. And Josh Groban, too.","Don't see it if You are too traditional to see circus-style theatre or War & Peace is too far out of your wheel house.="
"37","89","Original, Clever, Dizzying, Must see, Great staging  Jimmy Pags",""," April 14th, 2017","See it if you want to see something inventive, new, pulsing, enveloping, engrossing, and 20 other adjectives I can't even fit here.","Don't see it if you don't enjoy over stimulation. There is a lot going on all around you at the same time that it can get overwhelming at times.=Also Being so stimulated, there was dialogue and plot points I missed. But the music is so intoxicating, and allowed me to stay engaged even through some of the more intricate parts. Definitely need to see it again, but absolutely enjoyed every moment....<U+00A0>Read more Read less="
"38","90","Absorbing, Entertaining, Great singing, Great staging, New  Heltondrew",""," April 13th, 2017","See it if You want a unique theatrical experience you can't get anywhere else on Broadway! A brilliant new show!","Don't see it if you are afraid of  new . It's very much it's own style of show.="
"39","82","Ambitious, Confusing, Entertaining, Great singing, Great staging  Tom F 6126",""," April 13th, 2017","See it if You enjoy operatic voices performing. flawlessly. Fantastic costumes and lighting design. Delightful Russian folk dancing.","Don't see it if You have problems with confusing story lines.="
"40","92","Absorbing, Clever, Delightful, Enchanting, Entertaining  Kayla Coleman",""," April 8th, 2017","See it if you like romances","Don't see it if you don't like romances="
"41","100","Great acting, Masterful, Great writing, Great singing, Great staging  Guilty One",""," April 7th, 2017","See it if You want to experience something truly new and unique.","Don't see it if You don't enjoy modern takes on classic literature or are uncomfortable with immersive theatre="
"42","94","Absorbing, Ambitious, Enchanting, Entertaining, One-of-a-kind  Wira",""," April 7th, 2017","See it if you're prepared for a night of egg shaking & dumpling eating in a not-so-traditional show. Oh, and there's Josh Groban (and his amaze voice)","Don't see it if you want to miss out on of the most original, immersive, and satisfyingly weird show Broadway has ever seen.=Also If you've seen it once, I recommend seeing it again. The show gets even better with a 2nd viewing. However, I don't recommend on-stage seating for your 1st visit. Mid-orchestra or front-mezz seats are the preferred locations, so that you easily take in the breadth of the show. And feel free to be more adventurous with seating location on your 2nd visit....<U+00A0>Read more Read less="
"43","85","Clever, Great writing, Entertaining, Great singing, Great staging  Cakescrapper",""," April 7th, 2017","See it if you love Josh Groban (main reason why I watched it). He and the entire cast does not disappoint. I found myself empathizing with them!","Don't see it if you don't want to see yet another love story, or don't want to see a time-themed show.=Also I thought there were parts that were a little slow, but overall, I loved it! I fell in love with the voices of the cast, and they were all so flambouyant and fun!...<U+00A0>Read more Read less="
"44","80","Absorbing, Dizzying, Riveting, Entertaining, Great singing  Hawkeye",""," April 6th, 2017","See it if You would like to see some experimental theater, which is rare on Broadway. The immersive nature of the show and the great songs stand out.","Don't see it if You don't like complicated plots. Better read synopsis before the show, I have no idea what is going on at certain times.="
"45","69","Funny, Ambitious, Dizzying, Disappointing, Great singing  Merci Percy",""," April 6th, 2017","See it if Love Josh Groban or you enjoy Russian literature and can't get enough of it on stage. Josh Groban doesn't disappoint.","Don't see it if You believed the critics who may have referred to this show as cthe best musical since Hamilton. It's not.=Also The cast works very hard to make this mashup seem edgy and fresh. Unfortunately, the music is just dull and the lyrics much too simplistic. Some wonderful performances by the leads make this show worth seeing nonetheless....<U+00A0>Read more Read less="
"46","100","Edgy, Must see, Romantic, Great singing, Great staging  Polly 7089",""," March 30th, 2017","See it if You want to have the most unique Broadway (or theatrical) experience of your life.","Don't see it if You don't like strobe lights. Otherwise, there is no reason NOT to see it!=Also I loved the show. Everyone should go.="
"47","75","Fun, Just not 'great","Christa212","On"," March 29th, 2017","See it if you are a Josh Groban fan, but really his presence in the show is less than memorable. I'm not sure the unique staging was a plus.=Don't see it if There are just so many shows on Broadway right now that are much better."
"48","91","Ambitious, Dizzying, Epic, Exquisite, Must see  Beth S",""," March 26th, 2017","See it if You want a non-traditional, immersive experience; you like musicals with lots of different musical styles; to see something totally unique","Don't see it if You don't want to interact w/actors; you have trouble following fast lyrics that explain the action; you don't like loud contemporary music=Also I've seen this 2x on Broadway and 1x in the Kazino tent in midtown. So I'm a fan!! Here's my full review.1) The songs are (mostly) interesting, memorable, and unique. There are 3 in particular that I can't get out of my head.2) Most of the supporting cast was in at least one or two of the previous incarnations so you're seeing performances from people who love & have grown with their characters3) Josh Groban is a revelation. Far superior to any expectation or imagining I had. He conveys more emotion in 2 bars of a song than some others do in an entire solo. Worth seeing for him alone.4) The production is incredible; The ensemble, including some musicians, dance and play through the theater - they've removed seats and added stages and walkways and tables. It is like being in a nightclub. Amazing - BUT this can lead to difficulty hearing some parts (if someone is playing guitar right next to you!)If you want something totally new, strange, beautiful, fun--HIGHLY RECOMMENDED!!...<U+00A0>Read more Read less="
"49","100","Absorbing, Enchanting, Epic, Great writing, Great staging  Hannah C",""," March 25th, 2017","See it if you love reinventions of theatre, immersive theatre, rock operas, unique stories, and creative directing/staging","Don't see it if You want to be able to see everything that's going on all the time. And if you don't want to work to understand the plot.="
"50","85","Unique and fun theater experience  Wanderlust",""," March 24th, 2017","See it if If you are up for a non-traditional Broadway experience that's fun, uniquely staged & based on 1 tiny storyline from a dense Russian novel","Don't see it if The plot and score are the least interesting elements of this show.. and the repeated inculcation of who the characters are gets tedious.=Also Josh Grobin was a standout-- see it with him if you can="
"51","90","NorthJersey.com","Robert Feldberg","November 15th, 2016","Great, extravagantly entertaining fun, with a soaring score that runs the musical gamut from raucous rock to classical...It also stirs the soul, with a beautifully sung finale, performed to a hushed audience by pop star Josh Groban<U+2026>It might not cure your heartache, but it's a reminder of the solace that art can provide<U+2026>Onstage, there's unparalleled intimacy, with the actors excitingly close. The negative is that with actors continually brushing by, you can get distracted from the story.",""
"52","97","TheaterScene.net","Victor Gluck","January 13th, 2017","<U+201C>Lest you feared that in the move to the Great White Way David Malloy's magnificent electro pop opera, now starring Josh Groban and Den<U+00E9>e Benton in their Broadway debuts, this innovative musical work would lose its ambiance, be reassured. Resourceful and gifted set designer Mimi Lien has recreated her Russian supper club in the Imperial Theatre, an ironically named choice of venue, and director Rachel Chavkin's staging has lost none of its effectiveness.",""
"53","65","Front Mezz Junkies","Steven Ross","November 14th, 2016","I wish as much energy was given to creating an emotional arc in the story rather than explanations in a program...The cast of professionals seem to be game...Sadly, this fine group of actors is not given songwriting that approaches their expertise. I will say that it is a sumptuous show. Lively and entertaining. Moments of fun and pleasure delivered by an expert cast, but the combination of the simplistic lyrics and the manic movements created a show that is watched rather than engaged with.",""
"54","80","WNBC","Robert Kahn","November 14th, 2016","''The Great Comet' will be lauded for its innovative and transformative approach to storytelling...Malloy<U+2019>s score is heavily influenced by Russian folk and classical music, and then underlined with powerful electro-pop...At times I<U+2019>ll admit to finding some of it inaccessible...'The Great Comet' team has managed something unusual for Broadway, an intimate and affecting musical that can really be said to have populist appeal...Bravo.",""
"55","90","Theater Pizzazz","Brian Scott Lipton","November 14th, 2016","A remarkably moving and highly spirited condensation of one section of Leo Tolstoy<U+2019>s seminal novel 'War and Peace'...Which leads us to the sheer amount of blazing talent we are blessed to share our time with...Malloy has an incredible facility to traverse genre...Malloy<U+2019>s greatest musical triumphs may be his witty, infectious numbers...You<U+2019>ll also get a kick, at times, from Sam Pinkleton<U+2019>s choreography, which smartly complements Chavkin<U+2019>s staging.",""
"56","35","The Associated Press","Mark Kennedy","November 14th, 2016","It's best for people who want to say they experienced a cool immersive experience on Broadway, but one without any heart. It's pure showmanship with none of the emotional payoff...The show, under the restless direction of Rachel Chavkin, reaches for an immersive experience by trying to erase the line between audience and performer...Some of the songs are super, but too many are weak and the whole thing needs editing.",""
"57","60","Broadway & Me","Janice C. Simpson","January 7th, 2017","'The Great Comet' is an ingratiating show but, despite its source material, it's not really a substantive one. Malloy and his inventive director Rachel Chavkin (this production's true MVP) throw a great party but they fail to dramatize the complex inner lives of Tolstoy's lovelorn aristocrats or to make it clear why they even wanted to retell Tolstoy...Still, the new leads who have joined the Broadway production do much with the little they've been given.",""
"58","85","Wolf Entertainment Guide","William Wolf","November 20th, 2016","All of the movement and interaction with audience members add to the excitement. But when all is said and done, the acting and singing carry the day and stir emotions. The score is dynamic and intriguingly varied, and there are outstanding performing turns...If you want to see a particularly unusual show, head for the Imperial. The theater itself is something to see and experience in its new version revamped for this run.",""
"59","80","Financial Times (UK)","Max McGuinness","November 15th, 2016","'The Great Comet' collapses the boundaries between music, dialogue and exposition, seamlessly telling the story through the show<U+2019>s 27 numbers<U+2026>Under Rachel Chavkin<U+2019>s brisk direction, the central performances also tend towards playful high-spiritedness<U+2026>One senses even Tolstoy himself might have had a good chuckle over this irreverent take on a small slice of his epic novel.",""
"60","90","NJ.com","Christopher Kelly","November 14th, 2016","A whirling, swirling onstage carnival in which the actors cavort with audience members and the entire theater is transformed into a performance space...That the music by Dave Malloy is so wide-ranging and rich makes the accomplishment all the more awe-inspiring...Whatever its storytelling shortcomings, 'Natasha, Pierre' more than compensates with whimsy and ravishing beauty...Like the greatest works of art, this one leaves you feeling privileged to have experienced it.",""
"61","75","The Washington Post","Peter Marks","November 14th, 2016","Groban proves to be a thoroughly winning team player in an offbeat pop opera that is ultimately more memorable for technical dexterity than emotional texture...Dave Malloy<U+2019>s divinely eclectic score gives a gallery of featured performers a vibrant showcase for their dramatic and vocal abilities...As for the narrative itself, well, 'Natasha, Pierre' is a vehicle built for style more than durable storytelling.",""
"62","85","Towleroad","Naveen Kumar","November 15th, 2016","Malloy<U+2019>s sung-through treatment injects vibrancy, energy, and wry humor into the sordid tale. Alternately wild, seductive, and beautifully operatic, Malloy<U+2019>s score is as broad and varied as the sentiments expressed in Tolstoy<U+2019>s prose<U+2026>While the story feels somewhat incomplete in the end, there<U+2019>s enough emotion and intrigue here to satisfy most appetites for drama<U+2026>Benton and Groban<U+2019>s knockout performances make the case for jumping in and losing yourself.",""
"63","90","Out Magazine","Michael Musto","January 3rd, 2017","My third time with <U+2018>The Great Comet<U+2019> was the best of all, especially because the environmental staging worked so well with the theater transformed into a mass of runways<U+2026>With the constant swirling motion, the sung-through musical is clever, funny, sexy, and dizzyingly colorful, and blessed with a tip-top cast (including a very persuasive Josh Groban) that keeps your head Russian.",""
"64","75","DC Metro Theater Arts","Richard Seff","November 18th, 2016","A most elaborate and tastefully glamorous musical...The achievement of the creators, the splendor of the performances, the magnificence of the sets, costumes, and lighting make this a worthy and welcome addition to the young season. I would like to have become more involved with the emotional underpinnings, but for me this was more a treat for the eyes and ears...I  just think another polish would have turned this into a total triumph.",""
"65","85","Reviewing The Drama","Robin Riegelhaupt","November 14th, 2016","I had a blast..Despite being on Broadway, there's a scrappy sensibility to the storytelling...It's different, because it takes risks, because it's audacious, it actually excites...I knew Groban would thrill me, but I was not ready for the luminous Denee Benton, who is also making her Broadway debut. She is fabulous, and has a beautiful voice... Natasha is naive but not a flake, and, like Pierre, searching for something true. I think we've found it in this adventurous new musical.",""
"66","90","Musical Theater Review","Ron Cohen","November 19th, 2016","A stunningly original piece of work that elevates the pop opera genre to new heights on Broadway<U+2026>For the most part, the sung-through show is a riot of movement and music performed by perhaps the most exuberant company to be found on the Main Stem<U+2026>Among the principals, Den<U+00E9>e Benton makes a glorious Broadway debut as a graceful and animated Natasha.",""
"67","90","WNYC","Jennifer Vanasco","November 18th, 2016","A musical unlike anything else on Broadway...As incredible as the set is, though, it's not the star. That billing belongs, not to the velvet-voiced pop star Josh Groban who plays Pierre, but to Broadway newcomer Den<U+00E9>e Benton. Benton sparkles as Natasha...Whimsy and wit permeates 'The Great Comet.' It's a dazzling production. Like the comet it's named for, the show brings wonder in its wake.",""
"68","80","The Stage (UK)","Nicole Serratore","November 14th, 2016","The sung-through show creates a beautiful, soaring and anachronistic world, even if the music remains aloof...The complicated narrative, with overwrought romantic plot, is kept in check by delightfully self-aware humour in the direction. Rousing ensemble numbers and delicate ballads sung by Groban and Benton are Malloy<U+2019>s strongest compositions, but many expository songs drag. Malloy<U+2019>s music often feels more coolly intellectual than gripping.",""
"69","75","StageZine","David NouNou","January 4th, 2017","The real deal here is Josh Groban. As an actor, he is perfect as Pierre, and as a singer he is outstanding...Den<U+00E9>e Benton is lovely as Natasha. Also noteworthy is Amber Gray as Helene...As for the rest, they vary in degrees of overplay due to the direction they were given...At times it seems like a mash-up of Cirque De Soleil butchering Leo Tolstoy. In this case so much is too much. If you go with the purpose of seeing Josh Groban, you<U+2019>ll not be disappointed.",""
"70","80","ZEALnyc","Jil Picariello","November 21st, 2016","The score includes heavenly ballads and more traditional pop-rock. It is all woven together brilliantly by director Rachel Chavkin...But the last, deeper, darker portion of the show gives us a powerful taste of what could have been, and I wished that it had informed the rest of the production, instead of going for what felt like easy humor and facile irony...'The Great Comet' is creative, fully absorbing, and a damn fun night at the theater. I just wish I had cried as well as laughed.",""
"71","50"," Script with Dan Dwyer","Dan Dwyer","December 12th, 2016","This visually dazzling, frenetic, swirling, non-stop circus of an electropop opera is so overpowering in its staging, costumes, design, it undermines plot and characters...The zigzag plot isn<U+2019>t easy to follow. The sung-through lyrics skip in and out of all kinds of idioms. Many lyrics are plainly explicative, but when they call for emotion, the singers, no matter how vocally skilled, seem disconnected<U+2026>The orchestrations are big, and Groban sings beautifully.",""
"72","90","Village Voice","Michael Feingold","November 22nd, 2016","Malloy and Chavkin, unceasingly inventive, explore this sliver of Tolstoy's vast tale fully, with a glorious, free-ranging mixture of panache, tenderness, and common-sense directness<U+2026>The lyrics, if occasionally prosy, bear the narrative weight<U+2026>Chavkin and her team second this with soulful, strongly rooted performances<U+2026>Everyone's excellent, but Groban's Pierre is a creation sure to linger; he gives this giant, swirling spectacle a core reason far beyond anything in most recent musicals.",""
"73","70","Daily Beast","Tim Teeman","November 14th, 2016","'Natasha and Pierre' is fun, even if<U+2014>for quite long stretches<U+2014>its infectious, enveloping noise and bustle appear to be the sum of its parts...There is so much comedy and energy, the shift feels too jarring when the stage shrinks and the action slows down...These dramatic holes are more than offset by the beautiful look and vibrancy of the production...As well as being a riotous lark, it wants to be something deeper<U+2014>and that is both its charm and its problem.",""
"74","75","Theatre Reviews by John Clum","John Clum","December 23rd, 2016","Chavkin and her designer Mimi Lien have created a thrilling piece of environmental theater...My problem with the musical is that, except for Pierre's music, beautifully sung by Josh Groban, and a song Sonya has about her relationship with her sister, I don't care much for the music...Little is melodic in a conventional sense. Malloy's lyrics often seem to be more prose than poetry...As always in New York, the cast is brimming with talent...It's great theatre, less great musical theatre.",""
