"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"19","95","Theater In The Now","Michael Block","February 21st, 2017","The staging by Lonny Price is sensational...Price and his team insured that the brilliant orchestra was a centerpiece of this production...Close gives a master class in performance as the maddened fading star. Mystifying is an understatement...It's easy to get lost with everything that this production brings but Michael Xavier was an incredible leading man...Between Glenn Close and the breathtaking orchestra, you'll never want to say goodbye to this perfect production.",""
"20","80","Front Row Center","Stanford Friedman","February 16th, 2017","Glenn Close is this generation<U+2019>s Shirley Jones...She has mastered the art of bringing controlled madness to her method. Of all the big names attached to this production, the most important is Billy Wilder. The 1950 film which he co-wrote and directed is so chock full of bullet-proof source material, it is impossible not to be entertained by any decent adaptation...Mr. Johanson is fabulous as Max, with his deep voice miraculously ranging into falsetto territory.",""
"21","80","CurtainUp","Elyse Sommer","February 17th, 2017","<U+201C>Glenn Close is better than ever<U+2026>This revival may be more Encores style concert than the ornately staged original, but it's big in all the right ways<U+2026>This is Andrew Lloyd Webber's best and richest score. Instead of one much reprised ear-clinger, he's written several show-stoppers<U+2026>All this is not to say that Close's Norma, though touchingly vulnerable and doesn't make for a story that's overly melodramatic, incredible and old-fashioned.",""
"22","70","Chicago Tribune","Chris Jones","February 9th, 2017","You could argue that 'Sunset' is a commentary on women in Hollywood <U+2014> but Hampton and Lloyd Webber never really followed Wilder there. And Price is not about to take that on here either, any more than he is about to cast anybody who might pull too much focus from the star...What makes this performance work is Close's palpable vulnerability...It's a very tart and terrifying performance at the core of one of the more lush, sentimental and absurd musicals of the 20th century.",""
"23","75","Newsday","Linda Winer","February 9th, 2017","There is something fitting, even satisfying about this less elaborate, modest incarnation...Close is just as daring but less campy and even more touching as the aging movie queen...Almost as important is the casting of Xavier, the first Joe I<U+2019>ve seen to capture William Holden<U+2019>s attractive, increasingly corrupted nonchalance of Norma<U+2019>s boy toy...The show is a limited edition selling paste and glitter as treasures. As long as we know what we<U+2019>re getting, however, costume jewelry can be fun.",""
"24","30","The Wrap","Robert Hofler","February 9th, 2017","Close gives a bravura performance: funny, over-the-top, ridiculous. The only vulnerability Close brings to the role, however, is her singing voice...Unfortunately, Price<U+2019>s direction doesn<U+2019>t solve the show<U+2019>s many problems...Lloyd Webber<U+2019>s opening four songs emerge as tuneless recitative with flat lyrics by book writers Don Black and Christopher Hampton, who completely muddle the story.",""
"25","75","NorthJersey.com","Robert Feldberg","February 10th, 2017","There are a few times when Close skirts the edge of parody...But, taken as a whole, it<U+2019>s an assured, commanding performance by an actress who knows how to deliver the theatrical goods...A dynamic, imaginatively rethought presentation by director Lonny Price...The show<U+2019>s main problem, although not a disqualifying one, is the pedestrian book...However, Close<U+2019>s panache and Lloyd Webber<U+2019>s music are more than enough to carry the evening.",""
"26","85","Great acting, Masterful, Must see, Entertaining, Great staging  Tyler H 2",""," May 7th, 2017","See it if you loved the original production. Love anything Andrew Lloyd Webber. See it just for the Tour De Force by Glenn Close! She was INCREDIBLE!","Don't see it if You absolutely hate old hollywood era based musicals. Hate Lloyd Webber or Glenn Close.="
"27","70","Great acting, Romantic, Indulgent, Cliched, Slow  webman843",""," May 3rd, 2017","See it if you want to see a great performance from Glenn Close.","Don't see it if you aren't a fan of Webber musicals. It's just as cliche as all the others."
"28","70","Enchanting, Great acting, Slow, Dated, Entertaining  Mimi 6098",""," May 3rd, 2017","See it if want to see Glenn Close be magical","Don't see it if want a lavish set and you don't like Andrew Lloyd Weber"
"29","49","Unimaginative, badly staged, weak male lead and very weak glenn close  Martha H 6138",""," May 1st, 2017","See it if You want to be able to say you saw it. You dont mind a literal translation of a camp classic, weak music, static staging and a lot of stairs","Don't see it if you want to hear music sung if not with power at least on pitch. You like good dialog.=Also Barnum, SIngular Life of Albert Nobbs, The Real Thing Ms Close shone. In it's first go-round it was possible to forgive Sunset Blvd's less than stellar book, music and lyrics because of the star power. This just was embarrassing, hard to look at and excruciating to listen to. There were many who cheered and there was a NYC standing O but there is a reason I was able to buy a discount ticket online this morning for an out of town friend and myself....<U+00A0>Read more Read less"
"30","95","Absorbing, Epic, Intelligent, Great writing, Entertaining  Lynn M 3",""," April 30th, 2017","See it if You love lush full music based on a classic piece. You wish to see an epic star turn.","Don't see it if If you don't like melodramatic stories set in a previous day or based on a film.="
"31","80","Enchanting, Great acting, Dated, Entertaining, Great singing  Bibliobiophile",""," April 29th, 2017","See it if you want to see Glenn Close be amazingly Glenn Close. Or you enjoy Andrew Lloyd Webber musicals.","Don't see it if you want to see a story with multiple compelling characters."
"32","86","Entertaining, Great staging, Worthwhile, Involving, Stripped down  Nic",""," April 29th, 2017","See it if you want to catch Glenn Close's triumphant return to her Tony-winning Norma Desmond. I'm not a particular fan of hers; this made me one.","Don't see it if you need Norma's big numbers performed by an actual Broadway singer, though Close's lesser vocals effectively relate Norma's prime is past.="
"33","75","Intense, Thought-provoking, Romantic, Slow, Entertaining  Ralph 5",""," April 29th, 2017","See it if Nice performance by Glen Close. Some nice music.","Don't see it if Nice performance by Glen Close. Some nice music."
"34","95","Great acting, Must see, Riveting, Entertaining, Great singing  John 2376",""," April 29th, 2017","See it if you want a close-up of Glenn Close at her luminous best. Her Norma Desmond is indeed a creature from another age, wounded and vulnerable.","Don't see it if aren't open to a less splashy and lavish version of this Andrew Lloyd Webber musical and a more concert-style staging.="
"35","80","Absorbing, Enchanting, Great acting  JackB",""," April 29th, 2017","See it if you want to see glenn close","Don't see it if you want to see a great musical="
"36","78","Dizzying, Edgy, Intense, Excruciating, Dated  eortiz1296",""," April 29th, 2017","See it if You love Glenn Close, are a fan of Andrew Lloyd Webber, enjoy incredibly glitzy and flashy costuming","Don't see it if You dislike Andrew Lloyd Webber, expect Glenn Close to be just as good as she was twenty years ago (though she's fantastic for her age)="
"37","100","Delightful, Epic, Great acting, Great singing, Outstanding  Audrey S",""," April 27th, 2017","See it if you want to see the very definition of what Broadway should be","Don't see it if you want to miss Glenn Close's absolutely amazing performance as well as the great performances of the entire cast="
"38","80","Absorbing, Great acting, Entertaining  Kevin A 6126",""," April 27th, 2017","See it if You want to see a master in her element in a role she owns","Don't see it if You want to her big belting songs and a happy story="
"39","90","Absorbing, Exquisite, Resonant, Entertaining, Great singing  Hawkeye",""," April 27th, 2017","See it if You want to listen to the largest orchestra of Broadway: the sound effect is magnificent. Close is a must-see!","Don't see it if You don't like dark stories about Hollywood, you don't know anything about the original movie.="
"40","85","Glenn is great but where's the set","RickD","On"," April 27th, 2017","See it if just to hear Glenn Close sing  As If We Never Said Goodbye.  She's magnificent in that one song alone. It will move you.=Don't see it if you have fond memories of the original set and the giant staircase that helped distract you from the slow spots in the plot. Act 1 drags.="
"41","83","Oldie but a goodie  Wanderlust",""," April 27th, 2017","See it if Though Glenn Close's vocals are  inconsistent , the classic & solid score helps to offset, & she is the true stage embodiment of Norma D!","Don't see it if If you are looking for the ornate and lush sets of previous performances you will be disappointed, the main stage presence is full orchestra=Also It's a classic and nostalgic Broadway show about a deluded Hollywood starlet past her prime. Though Glenn Close is not in any way past her prime, I will say that the more significant age gap between the 2 leads made, what was intended to be presented as a little cougarish, into something kinda off-putting and Grandma creepyish at times....<U+00A0>Read more Read less="
"42","100","Exquisite, Great acting, Must see, Riveting, Great staging  Norma",""," April 26th, 2017","See it if You want to see the finest musical theatre playing in NY now ! You saw Glenn Close in her last turn as Norma Desmond, she has grown !","Don't see it if No reason not to see unless you don't care for classic musicals ! This one is as perfect as the genre can possibly be !="
"43","90","Absorbing, Ambitious, Thought-provoking, Masterful, Profound  Ry Loves NYC",""," April 24th, 2017","See it if You want a new spin on a classic. The set may be minimal but the gravitas is not.","Don't see it if You want a more straight-forward, big sets, less imagination version of the story.="
"44","85","Ambitious, Exquisite, Indulgent, Great singing  Haruki",""," April 23rd, 2017","See it if you love Glenn Close. Lloyd Webber's music with 40-piece orchestra. Doesn't get much better than that.","Don't see it if you need  contemporary  material. It's not outdated, but it's still 23 years old.="
"45","82","Great acting, Entertaining, Great singing  shakes2000",""," April 23rd, 2017","See it if you want to witness Glenn Close absolutely shine in her reprise of this role that earned her a Tony.","Don't see it if you need material that matches its star.="
"46","80","Great acting, Must see, Indulgent, Overrated, Entertaining  Abycats",""," April 22nd, 2017","See it if You'd like to see Glenn Close take advantage of a role that allows her to act her heart out in glittery clothes in front of a full orchestra","Don't see it if Tunes that always head up at the end of lines, above the singer's range. Dark staging where Close always visible but other parts not.="
"47","75","Great acting, Cliched, Dated  Ellis Bell",""," April 21st, 2017","See it if You're a Glenn Close fan. If you want to trace treatment of women in Hollywood. Close rises above awkward staging and painful Gilles and GF.","Don't see it if You are offended by 1920-30s gender stereotyping. . If you're distracted by orchestra competing w actors. Ugh.="
"48","72","Disappointing, Overrated, Dated, Entertaining, Great staging  Aliceg59",""," April 17th, 2017","See it if you are a Glenn Close/Sunset Blvd fan, the audience went wild each time Ms Close stepped on stage and she was wonderful, absolutely","Don't see it if Quite disappointing. Not the best of B'way voices, songs, or story lines, we didn't leave the theater singing, crying, laughing -- or caring="
"49","86","Great acting, Entertaining, Great staging, Glenn close is norma desmond  Ellen 26",""," April 16th, 2017","See it if Want to see Glenn Close reprise her role as Norma Desmond. Although the entire cast and orchestra were wonderful, Close owns the stage.","Don't see it if You like only original theater, do not like large-scale, old-fashioned musicals, or dislike having the orchestra on stage throughout.="
"50","80","Great acting, Entertaining  actorguy",""," April 15th, 2017","See it if you want to see Glenn Close give an outstanding acting performance - not much of a singer. Great staging especially with orchestra on stage","Don't see it if you are not an major ALW fan or you are paying full price. Glenn Close was the only reason to see this show.="
"51","78","Front Mezz Junkies","Steven Ross","February 9th, 2017","The score, by Andrew Lloyd Webber is lush and gorgeous for the most part...The orchestra<U+2019>s work is both glorious and rich, like an old-fashioned musical should sound. The downside is that at times the orchestra placement distracts from the very personal story that is being told on stage...When the show is attached to Close and her Norma, 'Sunset Boulevard' works, but without that star power, it shrivels down to a very pedestrian tale that doesn<U+2019>t have the power to intoxicate.",""
"52","90","TheaterScene.net","Darryl Reilly","February 17th, 2017","Glenn Close triumphs again in this inventively scaled down and hugely entertaining revival...Ms. Close is still sleek, fearless and riveting...Embracing the role<U+2019>s campiness, yet being totally realistic, Close gives one of those monumental performances of musical theater history. This is no mere star showcase, as the rest of the cast is of comparable caliber...Besides being a victory for Ms. Close and Mr. Price, this revival is also one for Mr. Lloyd Webber",""
"53","80","Bob's Theater Blog","Robert Sholiton","February 9th, 2017","Although her voice sounded a bit pinched at times, her Norma Desmond is one for the ages. She is joined by a fine supporting cast...Instead of lavish sets, we get a 40-piece orchestra onstage. Unfortunately, the larger orchestra does not improve the quality of the music...If you love the film and are a fan of Glenn Close, you will have a good time. If you do not appreciate Andrew Lloyd Webber<U+2019>s music, you might not.",""
"54","80","WNBC","Robert Kahn","February 9th, 2017","Aside from the enormous orchestra<U+2014>and perhaps a bulbous chandelier that makes the one from 'Phantom' seem like a toddler<U+2019>s night light<U+2014>there<U+2019>s little here to distract from Close<U+2019>s mesmerizing Norma, or Lloyd Webber<U+2019>s pop friendly score...Michael Xavier stands out as writer Joe Gillis...The musical is over the top, and we remain head over heels for Close<U+2019>s so-very-delicate Norma Desmond.",""
"55","70","Upstage-Downstage","Howard Miller","February 23rd, 2017","Vocal challenges notwithstanding, there is not a moment Close is on stage that is not pure gold. And when she's off, all you can do is await her return. It's a good thing, too, because as a musical, 'Sunset Boulevard' has little reason to exist. This is not one of Mr. Lloyd Webber's stronger scores, lacking the cohesiveness of 'Evita,' say...Lonny Price directs the enterprise the way Norma would want to be directed by Cecil B. DeMille, with her at the center of the universe.",""
"56","60","Woman Around Town","Alix Cohen","February 20th, 2017","Both music and lyrics here are pedestrian...A good singer and actor (not to mention eye candy), Xavier is made to sympathize with Gillis<U+2019>s benefactor to such a degree, we lose the repulsion and self loathing, mercenary attitude prevalent in the original...The role of proud, desperate, unbalanced Norma is less camp than frequent embodiment in Glenn Close<U+2019>s well practiced hands...Though vocals can be thin or off key, the performer never loses focus or verisimilitude.",""
"57","55","Broadway & Me","Janice C. Simpson","February 22nd, 2017","Its sound is certainly robust. Maybe too much so. It could be that my ears just aren't used to such a full sound. Or it could be that Lloyd-Webber's score isn't weighty enough to support an orchestra of that size...Close certainly throws herself into the role...Her singing isn't always on key but that lends an extra poignancy to the character...But, like Norma, Close eats up nearly all the oxygen in the room...It can be hard to resist viewing 'Sunset Boulevard' as high camp.",""
"58","80","Wolf Entertainment Guide","William Wolf","February 19th, 2017","Close is sensational in the role on many counts and deserves every bit of the prolonged ovations she is getting...Lonny Price as director knows exactly how to showcase her...The strong, pulsating score adds intensity, but I have to say that I find the sing-song rhythm and tonality of dialogue in various recitative passages annoying. But that is a quibble. This is a hugely entertaining musical and a chance to enjoy the artistry of Glenn Close at the height of her stage power.",""
"59","90","NY1","Roma Torre","February 10th, 2017","It<U+2019>s been a while since Broadway has had a bona fide, pull-out-the-stops star performance, but Glenn Close<U+2019>s return as Norma Desmond is all that and more<U+2026>It<U+2019>s a leaner production, musically enhanced and guaranteed to make you surrender! The voice is huskier now, but every bit as powerful<U+2026>The minimalist staging allows for a sharper focus<U+2026>Her co-stars are equally winning<U+2026>Close is delivering one of those <U+2018>must-see<U+2019> performances that come around every decade or so.",""
"60","85","Stage Buddy","Jose Solis","February 17th, 2017","The production cuts back on the gargantuan sets, but in doing so it restores the essence of the story which is that everything should rely on Norma<U+2019>s face. And what a face! Close easily morphs into whatever the situation calls for...What<U+2019>s truly remarkable about her work here is she is able to communicate a myriad of emotions without the aid of closeups, her singing, her body language, and the larger than life expressions force us to zoom into her, as if we almost didn<U+2019>t have a choice.",""
"61","40","NJ.com","Christopher Kelly","February 9th, 2017","Director Lonny Price and his lead actress seem determined to force you out of the moment, overloading the production with so many 'Major Theatrical Event' moments and signposts that it all starts to sag beneath the weight of its own self-importance...Lloyd Webber's score is less brash, more elegantly poignant than his other work -- but it's hardly at the level of, say, Bernstein's 'West Side Story,' in terms of demanding this near-symphonic treatment.",""
"62","70","The Washington Post","Peter Marks","February 9th, 2017","A performance that<U+2019>s gutsier and more gripping than ever. Her mesmerizingly spooky, clinging Norma, dissolving bit by bit into a dementia of faded silver-screen glory, blots out everything else in this eternally second-tier musical<U+2014>except for the gorgeous crescendos of the 40-member orchestra...One wishes there was a more compelling rationale to dissect other aspects of the show, but 'Sunset' doesn<U+2019>t reveal many new colors in this revival.",""
"63","75","Out Magazine","Michael Musto","February 13th, 2017","The musical is based on the brilliantly witty 1950 Billy Wilder movie...The musical softens things a bit, so Norma isn<U+2019>t quite as grotesque and Joe isn<U+2019>t nearly as hard boiled...Fortunately, despite some so-so passages of recitative, it still retains power as it explores dark territory involving disappearing stardom and escalating illusion...Close breaks your heart, especially with her two showstoppers.",""
"64","80","DC Metro Theater Arts","Richard Seff","February 18th, 2017","Director Lonny Price has come up with a daring new production concept...Andrew Lloyd Webber has given her lush melodies, and Don Black<U+2019>s and Christopher Hampton<U+2019>s lyrics rise to the occasion whenever she bursts into song...Close gives an epic performance from start to finish, and reminds us just how powerful such great work can be...The story of 'Sunset Boulevard' is solid, but its supporting characters are not written with the same perception and depth of its leading lady.",""
"65","90","Musical Theater Review","Ron Cohen","February 18th, 2017","In her latest incarnation, Norma Desmond is totally heart-breaking...Glenn Close is delivering a complex portrait that is as tender as it is thrilling...This, along with the scaled-down grandeur and melodramatic fervour of director Lonny Price<U+2019>s imaginative production, makes this revival an event of the first magnitude...Furthermore, Lloyd Webber<U+2019>s score soars to formidable heights with a 40-piece orchestra prominently placed on stage, heightening both the show<U+2019>s shifting moods and musicality.",""
"66","60","WNYC","Jennifer Vanasco","February 11th, 2017","<U+201C><U+2018>Sunset Boulevard<U+2019> always brought out the crowds, but its high production costs meant it cost a lot of money. The current revival tries to solve that problem with a bare-bones set, a bare stage girded with ramps and stairs. Unfortunately, that only emphasizes the repetitive music and the leaden book and lyrics.  The bright spot  Glenn Close<U+2026>She captures both the wily manipulations of the aging film star and her anxious fragility.",""
"67","75","Theater Pizzazz","Michael Bracken","February 22nd, 2017","There are two reasons to see 'Sunset Boulevard': Glenn Close and Glenn Close<U+2019>s costumes...Close plays Norma to the rafters, but at the same time makes her frighteningly real...Xavier is credible but he doesn<U+2019>t stand a chance next to Close<U+2019>s outsized Norma...The score is not Lloyd Webber<U+2019>s best...Close is what makes this 'Sunset Boulevard' tick. Her singing voice may flatten occasionally, very occasionally, on a high note, but her presence, and oh what a presence, never fails to mesmerize.",""
"68","80","Reflections in the Light","Lauren Yarger","February 21st, 2017","Despite Close's tour-de-force performance, director Lonny Price's skilled direction keeps the other performances from being lost in the sweep of one of Norma's many flowing, glittering outfits...The score sounds fabulous thanks to the huge 40-piece orchestra which takes up the rear of the stage...While Close's performance is stunning, her singing voice is less than optimal, especially in the higher ranges.",""
"69","80","The Observer","Rex Reed","February 14th, 2017","Trimmed, scaled down and economically revitalized by director Lonny Price, the old opulence stripped of its glamour...It is clear from her first entrance down that treacherous staircase looking like a drag queen who owns the stage...The magic Close conjures of the brevity of fame is as rare on the proscenium stage today as that 40-piece orchestra. Her experience, knowledge and craft prove that 'Sunset Boulevard' is an old warhorse that can still finish the race in first place.",""
"70","60","The Stage (UK)","Nicole Serratore","February 9th, 2017","Those clamoring for Glenn Close<U+2019>s musical return to Broadway won<U+2019>t be disappointed. She gives a suitably grandiose performance...Close more than matches the fiery energy of the 40-piece orchestra...Despite the scenery chewing (which may likely be the draw), the production lacks an acerbic bite. It plays the would-be tragedy as bright and sunny...Xavier<U+2019>s natural effulgence (surely a boon in other roles) can sometimes work against this beleaguered character<U+2019>s inner darkness.",""
"71","55","StageZine","David NouNou","February 23rd, 2017","From the confusing direction by Lonny Price to the most utilitarian set of scaffoldings by James Noone, this production lacks the majesty and grandeur of the original...The quality of the performances varies indeed. Of course the people have come to see Close recreate her magical performance, but in this instance it is more of a caricature...She still brings a haunting sincerity to the role...As for the other three leads, it is anyone<U+2019>s guess of why they have transferred to Broadway.",""
"72","65"," Script with Dan Dwyer","Dan Dwyer","April 10th, 2017","Despite the grand tragedy and the grand Andrew Lloyd Webber score, this revived 'Sunset Boulevard' seems a tad reduced in general, and, by contrast, Close<U+2019>s performance overblown. In the end, it<U+2019>s out of balance...If Close<U+2019>s Norma delivers perverse amusement, the rest of the cast provides traditional melodramatic ballast...Andrew Lloyd Webber<U+2019>s score holds up pretty well, presented richly by a 36 piece orchestra.",""
"73","85","BroadwaySelect","Peter Filichia","February 20th, 2017","Close is totally centered and zeroed-in on the script and score<U+2026>She is even better now that she was in 1994<U+2026>Close was 47 when she debuted the show on Broadway, which means that 70 is now not far away. And yet, that makes Norma<U+2019>s need that much greater<U+2026>The Greatest Orchestra on Broadway embellished with symphony-level sound <U+2018>The Greatest Star of All<U+2019> and all the other potent Lloyd Webber-Black-Hampton songs.",""
"74","75","Daily Beast","Tim Teeman","February 17th, 2017","Close<U+2019>s performance is, of course, goosebump-enducing and electric...All the surrounding ballast of singing and dancing in the show<U+2014>the songs about Hollywood and its venal, sanity-shredding ways<U+2014>is a slickly executed pleasure to watch...But these moments do not feature Glenn Close, and therefore, brutally, feel a little redundant. Any moment without Close on stage starts to feel like a frothy musical about those ye-gads crazy kids trying to make it in Hollywood.",""
"75","80","NY Theatre Guide","Marc Miller","February 19th, 2017","The material, it turns out, is pretty sturdy. And with a more seasoned Glenn Close bringing new nuance to her interpretation of Norma, it offers ample spectacle of a different kind: the spectacle of unhinged megalomania and vanity. Better yet, it offers the biggest orchestra on Broadway...Lloyd Webber really did himself proud with this one...Close plays these big moments, and all of Norma<U+2019>s many others, with an intelligence and imagination rare among divas.",""
"76","88","Absorbing, Exquisite, Intense, Must see, Riveting  Lucinda",""," April 14th, 2017","See it if enchanting score with on-stage orchestra, engrossing story, staging that is beautiful in its relative simplicity","Don't see it if you shy away from dark or moody stories="
"77","95","Great acting, Must see, Entertaining, Great singing, Great staging  annie 18",""," April 12th, 2017","See it if enjoy musicals. fan of Glenn want to see a great show. great staging great singing","Don't see it if you do not like musicals="
"78","90","Enchanting, Exquisite, Great acting, Entertaining, Great singing  Andrew B",""," April 10th, 2017","See it if you are into Andrew Lloyd Webber and love classic musicals and old Hollywood stories.","Don't see it if you aren't interested in stories about old Hollywood and murder. Or if you can't watch stories about mental illness and fame.="
