"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"11","90","Theater Life","David Sheward","April 22nd, 2017","<U+201C>Midler brings all of her considerable talents to bear in this scintillating revival<U+2026>Director Jerry Zaks, Midler, and a superb company breathe new life into the old gal. Zaks and choreographer Warren Carlyle give the show speed and youthful energy<U+2026>Though her voice is limited, she brings reams of subtext to each number<U+2026>Hyde-Pierce<U+2019>s ultra-stuffy Horace Vandergelder is the perfect foil for Midler<U+2019>s life-embracing Dolly<U+2026>This joyous <U+2018>Hello, Dolly!<U+2019> is a loving salute to a past tradition.<U+201D>",""
"12","95","Talkin' Broadway","Matthew Murray","April 20th, 2017","<U+201C>Hello, Dolly!<U+2019> itself is terrific, and director Jerry Zaks and his unassailable company have elevated it to a stratospheric level<U+2026>It's dopey, predictable, and perfect. This is due in no tiny part to the airtight construction of Stewart's book<U+2026>Herman's score is more memorable still<U+2026>To the extent that this <U+2018>Hello, Dolly!<U+2019> stumbles<U+2014>and it isn't much<U+2014>it's because Midler falls short<U+2026>She may be a gleaming star, but she's not a transformative one<U+2026>About as good as the Broadway musical gets.<U+201D>",""
"13","20","The Wall Street Journal","Terry Teachout","April 20th, 2017","<U+201C>Ms. Midler<U+2019>s singing voice is in a desperate, sometimes shocking state of disrepair<U+2026>As for the rest of the performance, Ms. Midler doesn<U+2019>t even bother to act<U+2026>She can<U+2019>t dance and isn<U+2019>t funny<U+2026>David Hyde Pierce is all wrong as Horace<U+2026>What<U+2019>s more, he and Ms. Midler have no romantic chemistry at all, which makes the show even less dramatically plausible...Every supporting performance is a grotesque caricature<U+2026>As for the musical numbers, they<U+2019>re camped up to the hilt.<U+201D>",""
"14","90","The Clyde Fitch Report","David Finkle","April 21st, 2017","<U+201C>Jerry Zaks<U+2019> zingingly wonderful revival<U+2026>For decades, Midler has known how to make the stage her own. She does so here<U+2026>She makes every one of Jerry Herman<U+2019>s cheerfully melodic tunes a tied-with-a-ribbon gift<U+2026>Hyde Pierce bombasts beautifully<U+2026>Baldwin is stunning and stately<U+2026>Especially, and not to be forgotten, are the dancers and their tireless, athletic, work-like-play antics before, during and after the unforgettable title number.<U+201D>",""
"15","90","AM New York","Matt Windman","April 20th, 2017","<U+201C>Midler is ideal to inherit the sacred mantle of Dolly Gallagher Levi<U+2026>Midler still appears to be adjusting to the role, looking and sounding tentative at times. But more often than not, she eagerly commands the stage and keeps the audience in a state of euphoria<U+2026>The production lovingly recreates the look and feel of Gower Champion<U+2019>s iconic 1964 production, bursting at the seams with old-fashioned showmanship, hyperkinetic energy and stylized movement.",""
"16","95","The Hollywood Reporter","David Rooney","April 20th, 2017","<U+201C>The good news is that director Jerry Zaks' production matches Midler's life-giving work every step of the way<U+2026>Zaks' direction is more an act of loving restoration with modifications than an overhaul, but it benefits immeasurably from a cast that takes its cue from the two leads' expert timing<U+2026>As a shot of sparkling, old-fashioned popular entertainment, this deluxe revival of <U+2018>Hello, Dolly!<U+2019> is about as good as it gets, crowned by star casting that fits like a glove.<U+201D>",""
"17","85","New York Magazine / Vulture","Jesse Green","April 20th, 2017","<U+201C>The brilliant alignment of performer and role is all that really needs to have happened here<U+2026>The production is as close to homage as a modern show dares get to a work that even in 1964 was something of a throwback<U+2026>It<U+2019>s so old-fashioned it seems almost avant-garde...In the long line of memorable Dollys I<U+2019>ve seen or heard, Midler is by far the most natural and inviting<U+2026>Even when the staging is a bit sloppy and the comedy not so forthcoming, Midler sails right through as if tickled.<U+201D>",""
"18","95","New York Daily News","Joe Dziemianowicz","April 20th, 2017","<U+201C>A dazzling revival<U+2026>The show is an old-school comic jewel filled with great songs. The book then as now is as tight and bouncy as a late-19th century corset and bustle...The whole cast shines<U+2026>But this show<U+2019>s all about Dolly...It<U+2019>s a role made for personality. And Midler has that<U+2014>and then some<U+2026>.Type out all the superlatives you can because nights like this in the theater<U+2014>in which tingles continue from overture to final bow<U+2014>make you feel overjoyed. That is a tonic for troubled times!<U+201D>",""
"19","90","Times Square Chronicles","Suzanna Bowling","April 27th, 2017","Midler eats up the wild applause as if it is food to her soul and gives back as good as she gets...Is her voice perfect for this music  No...but she gets the intent across in spades. If you want a beautiful voice, look no further than Baldwin<U+2019>s hauntingly gorgeous tones...This show is in every way over-the-top broad, campy, kitschy and corny, taking it all to a new level, but the genius of this production is everyone is on the same page thanks to Jerry Zaks.",""
"20","70","Deadline","Jeremy Gerard","April 20th, 2017","<U+201C>Midler gives the customers what they paid for, along with a ton of heart<U+2026>There<U+2019>s plenty more to love as well in this somewhat mixed-bag of a production<U+2026>The two other principals are every bit as endearing as the star<U+2026>Act I is a less sure affair for Midler...Dolly<U+2019>s big Act I closer was limp the night I saw it<U+2026>More problematic is Warren Carlyle<U+2019>s choreography...which lacks precision and power...By Act II, Midler was in full command of the show.<U+201D>",""
"21","85","CurtainUp","Elyse Sommer","April 29th, 2017","It's a treat to once again see a fabulous Dolly and ensemble sing and dance their way through Jerry Herman's hit parade of ear-candy tunes and witty lyrics...Time and that demanding performance schedule have taken their toll on Midler's voice but she nevertheless belts out her songs with such verve that it doesn't matter...While Midler is the star, this revival offers an abundance of other pleasures...A delightfully silly, eye- and ear-pleasing few hours of escape from the real world.",""
"22","80","Chicago Tribune","Chris Jones","April 20th, 2017","<U+201C>All the visual and audible cues suggested that no one in the building that night had the slightest interest in being anywhere else but in that room. With this adored star. In this beloved show<U+2026>David Hyde Pierce squeezes some laughs out of what can often seem like a thankless part<U+2026>I don't want to imply there is some revisionist revelation at work here, for there is not, nor any deep emotional probation. But you can easily intuit the really, really good time everyone seems to be having.",""
"23","90","Newsday","Linda Winer","April 20th, 2017","<U+201C>It is the happiness exuded by Midler that makes this first-rate revival of Jerry Herman<U+2019>s 1964 chestnut so delightful and, yes, so deeply touching. The pop-culture icon gets to use all her stage savvy and intelligent fabulousness in director Jerry Zaks<U+2019> deliriously old-fashioned new production<U+2026>A few too many characters shriek too loudly, and the volume could be turned down a few notches, but this is comedy admirably without mugging.",""
"24","80","The Wrap","Robert Hofler","April 20th, 2017","<U+201C>Director Jerry Zaks and designer Santo Loquasto treat the show as an antique, but cover its frayed seams with a crackerjack cast<U+2026>Playing the matchmaker, Midler does not disappoint fans of her Vegas shows. The much greater revelation of this revival is the offbeat casting of nearly everyone around her<U+2026>Midler<U+2019>s best moments (and they<U+2019>re riotous) are when she<U+2019>s verbally sparring with Hyde Pierce or eating alone and not saying a word. Less wonderful are Dolly<U+2019>s prayers to her dead husband.<U+201D>",""
"25","86","Front Mezz Junkies","Steven Ross","April 20th, 2017","<U+201C>It<U+2019>s one of the most perfect role/show matches made in Broadway casting heaven. Bette dominates this musical and the stage with an ease and a flick of the wrist that will forever be remembered in the Broadway history books<U+2026>Joining her on stage is the incredibly talented David Hyde Pierce<U+2026>It will not redefine Broadway or musicals for that matter, it won<U+2019>t enlighten our minds about the world or personal relationships, but it will give us joy, a laugh, and a big grin.<U+201D>",""
"26","89","Funny, Delightful, Great staging, Fluffy  M 608343",""," May 8th, 2017","See it if you love the score (it's GREAT), or Bette (she's marvelous), or big brassy musicals (it is). Choreography and costumes are wonderful.","Don't see it if you want something that will make you think (it won't), that isn't sexist (it is--Dolly has to win by tricking a man). But it's good fun.="
"27","79","Funny, Disappointing, Overrated, Entertaining, Old-fashioned  Brett G",""," May 8th, 2017","See it if you love Bette Midler, whose singing is mediocre at best; she can act though. Supporting cast is excellent; orchestrations are weak","Don't see it if Want a Dolly with a great voice; want a less traditional staging; don't like dealing with theater-going amateurs.="
"28","78","Great acting, Indulgent, Disappointing, Entertaining, Fluffy  eortiz1296",""," May 7th, 2017","See it if You want to see Bette Midler be her charming self, you love classic musicals, and you want to see some impressive staging and costuming","Don't see it if You want something more modern, more clever, more thought-provoking, and less kitschy"
"29","92","Absorbing, Delightful, Great acting, Must see, Entertaining  Hawkeye",""," May 7th, 2017","See it if You love Bette Midler and this classic. The best choreography and passionate audience that I have ever seen.","Don't see it if You don't like old-time musicals. You don't want to be entertained.=Also I can smell at least 4 Tonys: Best Revival, Best Actress in a musical, best costume, and best set design. Go and see it and you won't be disappointed....<U+00A0>Read more Read less="
"30","100","Delightful, Must see, Entertaining  Morgan F",""," May 6th, 2017","See it if BETTE.... you love BETTE... you love Dolly, but you love BETTE!","Don't see it if classic broadway is not your thing and you'd rather see popping/ locking/ riffing. this is MUSICAL THEATRE at its best="
"31","85","Funny, Delightful, Entertaining, Great staging, Great dancing  Ellen D",""," May 4th, 2017","See it if you are a Bette Midler or David Hyde Pierce fan; love the show, period; like great dancing and comedy timing; like classic Jerry Herman.","Don't see it if you're averse to old-fashioned musicals; are not a Bette Midler fan; were never a fan of the show or Jerry Herman's songs; prefer Hamilton.="
"32","95","Must see, Entertaining, Great singing, Great staging  webman843",""," May 3rd, 2017","See it if you love a perfectly done classic. Even without Bette Midler this show would be a must see.","Don't see it if you aren't a fan of classic musical theatre or  diva moments  piss you off="
"33","94","Delightful, Enchanting, Masterful, Dated, Entertaining  Hannah W",""," May 1st, 2017","See it if you can get a ticket. Bette Midler is as good as they say.","Don't see it if you really have an objection to Hello Dolly.="
"34","90","Funny, Must see, Entertaining, Great stars and supporting cast, Amazing costumes & choreography  George 6090",""," May 1st, 2017","See it if you love Bette Midler, David Hyde Pierce, Jerry Herman, superb revivals of classic musicals, beautiful costumes, wonderful dancing, etc.....","Don't see it if you've decided to live as a hermit.="
"35","93","Must see, Refreshing, Great writing, Entertaining, Great staging  Jennzy",""," April 28th, 2017","See it if You loved the movie/broadway and want to be dazzled by miss. midler herself.","Don't see it if you don't like old time musical show.="
"36","92","Funny, Delightful, Great acting, Entertaining, Great staging  Jish",""," April 27th, 2017","See it if you enjoy re-experiencing classic Broadway musicals in a impeccable revival","Don't see it if you need deeper material="
"37","88","Delightful, Refreshing, Entertaining, Energetic, Cartoon-like  dreammaker",""," April 27th, 2017","See it if You love the show and old- fashioned spectacle - done to perfection, with Bette at the helm. The joy on the stage is infectious.","Don't see it if You don't have a sense of nostalgia and wonder.="
"38","92","Lives up to the hype!  Wanderlust",""," April 27th, 2017","See it if The whole cast is amazing, but Bette is so charming & compelling in her role as Dolly, that I was thoroughly absorbed & invested in her scam","Don't see it if Its an old timey, nostalgic musical.. so if if that's not your thing, or you are not all about seeing Bette before she leaves in Jan 2018.=Also If you can't wait months to get a seat, they did just start selling standing room tickets for $35 bucks-- totally worth it!...<U+00A0>Read more Read less="
"39","99","Funny, Great acting, Must see, Entertaining, Great staging  Dan Q",""," April 26th, 2017","See it if you like a good, old-fashioned musical. Big sets. Big costumes. Big music. Big talent. Classic Broadway from start to finish.","Don't see it if you're turned off by big, showy production numbers and like something more reserved.="
"40","67","Disappointing, Overrated, Dated, Fluffy, Great dancing  Randy",""," April 25th, 2017","See it if You want to see Bette Midler in a role that matches her stage persona. Really no other reason to see (or revive) this terribly dated show.","Don't see it if You don't like broad vaudevillian comedy or you want good singing from the principal cast members.="
"41","97","Delightful, Must see, Romantic, Great staging, Fluffy  Mary M 2",""," April 23rd, 2017","See it if You want a light, bubbly & gorgeous production. You want fun & entertainment. You want to fall in love with musical theatre.","Don't see it if You want a new musical. You don't like romantic comedy.="
"42","92","Great acting, Must see, Quirky, Entertaining, Great singing  Tyler H 2",""," April 23rd, 2017","See it if You love classic musical theater. The entire cast is phenomenal and oh Bette Midler is pure perfection as Dolly! A must see.","Don't see it if You absolutely hate Bette Midler (go see it when she has a scheduled day off). Hate big over the top classic musical theater.="
"43","85","Funny, Delightful, Dated, Entertaining, Fluffy  Tom 6090",""," April 22nd, 2017","See it if You're a Bette Midler fan and you like good old fashion musicals with a larger then life female lead and lots of hummable songs.","Don't see it if You don't like nostalgic/old fashion musicals with corny humor.="
"44","85","Funny, Delightful, Great acting, Great singing, Great staging  Izagma",""," April 22nd, 2017","See it if You like Bette Midler and Hello Dolly or if you like well staged, well acted traditional plays.","Don't see it if If you not like revivals or Bette Midler.="
"45","90","Funny, Delightful, Refreshing, Entertaining, Great staging  Suzanne 2",""," April 21st, 2017","See it if You appreciate a classic musical, revived with care and love. You want to smile through a show from overture to curtain call.","Don't see it if You only like modern musicals. This is traditional but delightfully old fashioned.=Also Not since Hamilton have I been in an audience that was giddy to be there and sending that energy back to the cast. It's a wonderful experience that can only happen at the theater....<U+00A0>Read more Read less="
"46","92","Funny, Delightful, Great acting, Must see, Great dancing  Kyb2011",""," April 20th, 2017","See it if you love a classic funny musical with high production value.","Don't see it if you want something modern with a more edgy message. Also on Tues 4/18 Bette's voice was hoarse hopefully she feels better!="
"47","90","Delightful, Epic, Romantic, Entertaining, Great dancing  Cat Heinen",""," April 20th, 2017","See it if you love big, classic Broadway shows. This is a magical night and Bette Midler is an absolute vision!","Don't see it if You don't like classic musical theatre songs or flashy dances.="
"48","90","Funny, Delightful, Enchanting, Entertaining, Fluffy  Elizabeth 6254",""," May 8th, 2017","See it if you can get a ticket (!), if you even just 'like' Bette Midler and enjoy frothy and dated (in a good way) crowd pleasing musicals","Don't see it if you don't like Bette M, or old fashioned (silly) musicals and/or can't stand audiences that are clapping for way too much of the actual show="
"49","95","Funny, Must see, Refreshing, Entertaining, Great staging  Jason 7053",""," May 8th, 2017","See it if you love Bette Midler. She is OUTSTANDING. The costumes, dancing, set and other actors are wonderful. It is a classic!","Don't see it if you are not looking for a fun old school musical.="
"50","95","Funny, Delightful, Great acting, Entertaining, Fluffy  FrancescaNYC",""," May 8th, 2017","See it if ....you love Bette....and  old school  musicals. Great performances by Gavin Creel & Beanie Feldstein. Wonderful ensemble- terrific dancers.","Don't see it if ...you don't like  corny  schtick!"
"51","95","WNBC","Robert Kahn","April 20th, 2017","<U+201C>Hearing Midler sing <U+2018>Hello, Dolly!<U+2019> is such a tingly experience that you eventually sit back down and wonder: Is this what it was like when Carol Channing debuted <U+2018>Dolly!<U+2019> on Broadway half a century ago  And, was Midler put on Earth to carry forth that legacy  It sure feels that way. This <U+2018>Hello, Dolly!<U+2019> is as blissful an escape as anyone could want<U+2026>A robust and full-bodied tribute to the original work...Midler has an ideal sparring partner in David Hyde Pierce.",""
"52","90","CitiTour","Brian Scott Lipton","April 20th, 2017","<U+201C>Midler delivers an all-stops-out, look-at-me performance for the ages<U+2026>Zaks can be faulted for directing parts of the show as if it were an episode of a CBS sitcom. But he is also to be praised for surrounding Midler with a cast that can stand up to <U+2013> or at least beside <U+2013> her<U+2026>I place my bet on Bette for leaving any theatergoer with an ear-to-ear grin and the desire to say hello to her, and this joyful production, again and again.<U+201D>",""
"53","40","Woman Around Town","Alix Cohen","May 2nd, 2017","<U+201C>I myself am a fan of Midler who can, as a rule, act, sing, and commandeer a stage with one hand tied behind her back. In Director Jerry Zaks' production, however, acting has become self-conscious mugging<U+2026>Not for a moment does one attribute any sympathetic emotion to a heroine more interested in playing to the crowd than her fellow characters. Whether from exhaustion, throat strain, or a cold tonight, Midler utilizes limited range, rarely holds a note and often misses one.<U+201D>",""
"54","95","NY1","Roma Torre","April 21st, 2017","One for the ages<U+2026>Under Jerry Zaks' masterful direction, this screwball of a show bounces from scene to scene with joyful abandon. What could so easily turn into parody or shtick is here a refreshing diversion that enthralls for the nearly three-hour running time<U+2026>The company, across the board, is sensational<U+2026>The 23-piece orchestra plays the score to perfection. And with the Divine Miss M to sing it, we've got a match made in heaven!<U+201D>",""
"55","90","Theater Pizzazz","Sandi Durell","April 29th, 2017","Midler has the audience eating out of her hand with every step she takes and raspy note she sings in this remarkable revival...The phenomenon has a lot to do with the extraordinary music but it<U+2019>s really all about Bette...She is a comic delight and brassy broad from start to finish, her timing impeccable...Sit back, relax and just enjoy the moment<U+2014>the many moments of this spectacular production!",""
"56","70","Financial Times (UK)","Max McGuinness","April 21st, 2017","<U+201C>An unstoppable juggernaut of old-fashioned schmaltz and star power. Zaks<U+2019>s staging sticks resolutely to that familiar formula and eschews any trace of directorial innovation<U+2026>Midler<U+2019>s magnetic stage presence duly compensates for a singing voice that displays limited range<U+2026>It all adds up to a slick yet somewhat hollow package that cries out for a smidgen of pathos amid over two hours of relentless merriment<U+2026>'Hello, Dolly!' nonetheless delivers a potent dose of high-spirited fun.",""
"57","95","NJ.com","Christopher Kelly","April 20th, 2017","<U+201C>'Hello, Dolly!' is so surpassingly beautiful, propelled by such glorious razzle-dazzle, and crafted with such joy and intelligence that it deserves to be studied, emulated and above all celebrated<U+2026>This is what Broadway is all about...A complete, resplendent show, not just the flimsy framework for a star turn<U+2026>If Midler can't always keep pace with the rest of the performers, and if her voice these days sounds a little too rough and raspy, we're too swept up in the proceedings to care.<U+201D>",""
"58","85","The Washington Post","Peter Marks","April 20th, 2017","<U+201C>As Midler reveals, <U+2018>Dolly!<U+2019> in the right hands is unalloyed joy<U+2026>It delivers on exactly what<U+2019>s craved by lovers of old-school musicals<U+2026>You don<U+2019>t go to <U+2018>Hello, Dolly!<U+2019> for the art<U+2014>although Herman<U+2019>s score does epitomize the kind of tunesmith<U+2019>s craftsmanship<U+2026>A few of the younger actors are unfortunately encouraged to lay on the mugging too thickly...Put aside any expectation of subtlety. With Midler in charge, you know for certain what you<U+2019>re in for: a rude, giddy burst of comic enchantment.",""
"59","85","Towleroad","Naveen Kumar","April 21st, 2017","<U+201C>Bette is acting the hell out of this part. A seasoned comedienne of the highest order, her timing is impeccable, her eyes glinting and mischievous, her instincts razor-sharp<U+2026>Hyde Pierce likewise has audiences in the palm of his hand<U+2026>Director Jerry Zaks leans all the way into the schmaltz-factor<U+2026>If the whole giddy spectacle leaves you with an antsy sugar high, at least you<U+2019>ll have gotten your money<U+2019>s worth: This is the sort of candy you don<U+2019>t mind getting stuck in your teeth.",""
"60","90","Out Magazine","Michael Musto","April 24th, 2017","Pure entertainment of the most delicious kind. With peppy choreography by Warren Carlyle and candy-colored sets and costumes courtesy of Santo Loquasto, the show is an eyeful, and with performers like Gavin Creel and Kate Baldwin aboard, it<U+2019>s an earful too...Bette has long been a master at deftly intertwining sassy and sweet...Throughout, Bette seems to be having a high time, even adding some of her personal vocal phrasings, along with quirky pronunciations.",""
"61","40","Simon SEEZ","Simon Saltzman","May 3rd, 2017","<U+201C>It is simply showcase for the beloved performer to strut, parade and pander<U+2026>Somehow in the back of my mind, I firmly believe that Midler could have come through with a real and unforgettable character had she had the right director. Zaks wasn<U+2019>t and she didn<U+2019>t. The supporting cast generally keeps the faith with the melodic Herman score<U+2026>Choreographer Carlyle has effectively filled many of the most cringe-worthy gaps with obligatory bursts of robust dancing.",""
"62","95","Musical Theater Review","Ron Cohen","April 30th, 2017","Bette Midler is giving her all<U+2013>every ounce of her feisty charm, vocal power, soulful thesping and comedic genius<U+2013>to recreate Dolly Gallagher Levi in the smashing new revival...The great reward of this production is that Midler doesn<U+2019>t keep it all to herself...Under the loving direction of Jerry Zaks, it<U+2019>s being told in completely integrated, traditional fashion with everybody on stage seemingly having the time of their lives.",""
"63","75","WNYC","Jennifer Vanasco","May 1st, 2017","An old-fashioned musical done in an old-fashioned way<U+2014>with vivid costumes, a cast of (so it seems) thousands, exceptional choreography and a bona fide star at its center<U+2026>Midler is sassy and brassy, and her comic timing is so good...But<U+2014>in the preview I attended<U+2014>there wasn't enough of her being herself. When she slips into being just Dolly Levi, her character can feel mechanical and vague...'Hello, Dolly!' covers well-trod territory, but with panache, and a trolley full of fun.",""
"64","75"," Script with Dan Dwyer","Dan Dwyer","April 21st, 2017","<U+201C>An extravagant, grandly entertaining revival of one of America<U+2019>s most successful musicals<U+2026>The supporting cast is excellent<U+2026>Carlyle choreographs it all splendidly<U+2026>Veteran director Jerry Zaks knows better than anybody how to squeeze every entertaining moment from all the showbiz on stage<U+2026>Bette particularly entrances with a silent routine...When Midler reached again for the gravy boat, I<U+2019>d had enough of the gag. (Pun intended). The audience loved it.",""
"65","90","The Stage (UK)","Mark Shenton","April 20th, 2017","<U+201C>At 71, Midler still has expert comic timing<U+2026>Jerry Herman's 1964 score contains more earworms than virtually any show in history<U+2026>Zaks' traditional, if sumptuous, production makes sure it feels constantly fresh and funny<U+2026>The performances mix and match realism with caricature. Midler's Dolly is naturally larger-than-life, and if she sometimes overdoes the comedy, there's a knowing charm that is completely disarming.",""
"66","95","Daily Beast","Tim Teeman","April 20th, 2017","<U+201C>Divine<U+2026>Even if you are agnostic on Midler, you will be captivated and delighted by this production, directed with exuberant vivacity by Jerry Zaks. Midler is marvelous, and so is the supporting cast...Despite all the diva-ishness and scene-hogging required of her, Midler is also a generous performer<U+2026>The sheer joy of <U+2018>Hello, Dolly!<U+2019> starts immediately thanks to a fine orchestra<U+2026>This is beautifully performed, and expertly directed song, dance, comedy, and farce.",""
"67","90","Los Angeles Times","Charles McNulty","April 20th, 2017","<U+201C>A favorite star finally performing the role she was destined to play...The blissful production operates under the principle that golden age musicals should keep intensifying the pleasure of the audience until a state of euphoria is achieved<U+2026>A touch of hoarseness may have diminished Midler's range, but it didn<U+2019>t interfere with her ability to communicate the emotional truth<U+2026>Half the fun of seeing Midler and Pierce face off comes from watching two pros at the top of their game.",""
"68","90","The Telegraph (UK)","Diane Snyder","April 21st, 2017","<U+201C>If any musical deserves an exclamation mark, it<U+2019>s this triumphant revival of 'Hello, Dolly!'...Midler makes the effort of doing seven shows a week look effortless. And she commands the stage. It<U+2019>s hard to take your eyes off her<U+2026>This is the sort of joyous show that reminds you why you first fell in love with musical theatre. Although some of the humor in Stewart<U+2019>s book is past its sell-by date, Herman<U+2019>s score abounds with catchy songs about bouncing back and falling in love.",""
"69","95","Peconic Public Broadcasting","David Richardson","April 24th, 2017","The cast, besides its magnificent Bette, is top-notch too...The title song features Ms. Midler descending a massive staircase in a fabulous red gown and red feathered hat. What else could you want in what will be the best show of the year  So forget all the glorious reviews you are going to read and hear, and try to get a ticket before the show closes in, say, about five years. 'Hello, Dolly!' must not be missed no matter what the cost!",""
"70","70","This Week in New York Blog","Mark Rifkin","May 3rd, 2017","A star vehicle with more than its share of glitz and glamour masking an old-fashioned story that is mediocre at best and downright embarrassing at worst...Midler has charm and energy to spare, if not quite the pipes and the moves...This version is really more of a cabaret-circus variety show than a full-fledged Broadway musical...Through it all, though, there<U+2019>s Bette, who never really inhabits the role but plays herself playing the character while basking in the unending attention.",""
"71","95","Entertainment Weekly","Maya Stanton","April 20th, 2017","<U+201C>Thanks to a top-notch cast and an award-laden production team, it more than justifies the hype<U+2026>Old-fashioned, energetic entertainment wrapped in a technicolor bow, and the crowds are eating it up<U+2026>It<U+2019>s next to impossible to avoid getting swept up in the excitement<U+2026>The casting is flawless. But let<U+2019>s be clear: This show belongs to the Divine Miss M<U+2026>It<U+2019>s a performance only a diva could give<U+2026>An impeccable blend of spectacle and star power, this 'Dolly!' is classic Broadway at its best.",""
"72","85","Theater Life","Isa Goldberg","May 2nd, 2017","<U+201C>These dancers are literally on their toes, and the pageantry and whimsy they bring to this revival recreates one of the best-staged musicals of all time. In every respect, it<U+2019>s a beautiful show to watch<U+2026>.Bette Midler plays Dolly Levi with natural aplomb<U+2026>The second act is a delightful rally of raucous interludes<U+2026>David Hyde Pierce appears utterly at ease<U+2026>Still an uplifting show and this, a delightful revival!<U+201D>",""
