"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"11","85","The Huffington Post","David Finkle","October 27th, 2016","How does 'Falsettos' look nearly 25 years on  Just great<U+2014>with only the merest reservations that certainly don't have anything to do with the several brilliant Finn songs...Today its impact has shifted. It's an unflinching look back. Nevertheless, as it plays, it retains emotional pangs...Last but hardly least in this wholly sincere recommendation are the cast members who understand the Finn and Lapine paean to humanity and bring it movingly to the stage.",""
"12","70","The Wall Street Journal","Terry Teachout","October 27th, 2016","So how does 'Falsettos' hold up...Better than 'The Normal Heart,' but not nearly so well as 'Angels in America'. The first act, 'March of the Falsettos,' remains impressive. Notwithstanding Finn<U+2019>s inability to write once-heard-never-forgotten tunes, the musical numbers are cleverly crafted and the overall tone is appropriately tart...In 'Falsettoland,' by contrast, a hideously painful situation is portrayed with a sincere but cloying sentimentality that occasionally curdles into kitsch.",""
"13","95","AM New York","Matt Windman","October 27th, 2016","Farcical comedy and heartbreaking drama are served in equal measure in the triumphant Broadway revival...The world has changed considerably since 'Falsettos' premiered, but the musical holds up as a poignant exploration of family breaking apart, growing up and coming together...Lapine<U+2019>s production is energetic, finely textured and extremely well-cast...The cast scores vocally, comically and dramatically, bringing out the manic heights and tender pauses of this truly extraordinary musical.",""
"14","95","The Hollywood Reporter","David Rooney","October 27th, 2016","Pretty much everything about Lincoln Center Theater's ideally cast Broadway revival, again directed by Lapine with as much humor as sensitivity, makes it pure pleasure...The characters are so fresh, the writing so emotionally insightful and the situations played with such feeling that 'Falsettos' hasn't aged a day...Part of the show's durability is the generosity of spirit and affection with which the writers approach every last one of their imperfect characters.",""
"15","85","New York Magazine / Vulture","Jesse Green","October 27th, 2016","A heartbreaking revival...It<U+2019>s hard to get through the last half hour intact...If this Lincoln Center Theater production, directed by Lapine, has any serious faults, they arise from that agenda. As written, Marvin is so nasty and erratic in the first act ...Christian Borle can<U+2019>t resolve that contradiction and thus comes off a bit unsteady, at least until he regains his footing in the second act. The other principals, whose roles are more tightly written, are excellent throughout.",""
"16","85","New York Daily News","Joe Dziemianowicz","October 27th, 2016","Life is messy <U+2014> as everybody knows...That includes creators William Finn and James Lapine. They don<U+2019>t sugarcoat reality when it comes to love, sexuality and relationships...That clear-eyed take has always been <U+2014> and still is <U+2014> an intriguing strength of 'Falsettos'...Finn<U+2019>s alternately lighthearted and poignant score in this mostly sung-through show is another major asset...Plan on being deeply touched and richly satisfied at this show.",""
"17","85","Times Square Chronicles","Suzanna Bowling","November 4th, 2016","'Falsettos' shines just as brightly in 2016. It takes the mark of a score that weaves its ways into your soul, a book that knows how to speak with honesty and a director who allows the show to live on its own merits to do that...The one thing that bothered me were the orchestrations and the slowing down of the original tempos...Finn<U+2019>s score sticks to your soul like embedded thorns of wisdom. Lapine<U+2019>s direction takes on a new dimension...If you want to be moved, this is the show to see.",""
"18","75","Deadline","Jeremy Gerard","October 27th, 2016","It<U+2019>s got tons of heart, unimpeachable performances...But while the production left me teary in all the right places, and laughing in all the other right places, it never actually took flight. It<U+2019>s earthbound...What<U+2019>s bafflingly wrong with the production has primarily to do with the visuals...That, combined with a first act that just works too damned hard to win us over, makes for some rough going...But then Act II happens and the show, for all its dark turns, suddenly seems light as air.",""
"19","80","Front Row Center","Kathleen Campion","November 14th, 2016","The production is lively and pointed without a whiff of tired...If the plot verges on predictable, the characters are another story...They are simple<U+2014>as in clear, and accessible, and engaging...All the maneuvering for that love is informed by funny and complicated lyrics and ironically compatible harmonies. Direction is superb...I<U+2019>m glad I saw 'Falsettos' in its current iteration and find it a period piece with enormous vitality.",""
"20","95","CurtainUp","Elyse Sommer","November 11th, 2016","Finn's sung-through score is lyrical and sophisticated, full of intricate multiple harmonies. The lyrics are an organic blend of heart-tugging emotion and sophistication, and thanks to the small cast and orchestra achieve the clarity of conversations...This beautifully staged and performed revival is one of the most moving, eye and ear pleasing old-new musicals currently on Broadway. James Lapine once again directs gracefully so that 'Falsettos' feels fresh as ever.",""
"21","80","Chicago Tribune","Chris Jones","October 27th, 2016","Some of the individual moments of this Lincoln Center production are fantastic <U+2014> Block, who is so well cast here and doing the best work of her Broadway career, does everything you could ask with the show's great, reflective ballads. You are never entirely convinced that Borle and Rannells are deeply in love...Mostly though, it is an unequivocal pleasure to let Finn's music and lyrics return to your consciousness.",""
"22","85","Newsday","Linda Winer","October 27th, 2016","The show remains brave and hilarious, a charming and deeply moving treasure...That first half feels very sweet but a little naive these days, somewhat of a period piece without all the rich sadness and lyric maturity of what comes later. But then...bam!...Although it<U+2019>s hard to separate these characters from the original actors, the cast is terrific...Lapine<U+2019>s direction is finely calibrated to be showy without being show-bizzy.",""
"23","65","The Wrap","Robert Hofler","October 27th, 2016","It<U+2019>s very unlikely that William Finn will ever get a better production of his groundbreaking musical 'Falsettos'...Top among its assets are leading men Christian Borle and Andrew Rannells...Now for the unfortunate news. If ever Disney made a family movie musical about homosexuals, 'Falsettos' would be the one to start with. This observation is not meant as a compliment. 'Gay' here is gay in the Irving Berlin sense of the word...Finn and Lapine put the 'false' in 'Falsettos.'",""
"24","90","NorthJersey.com","Robert Feldberg","October 28th, 2016","Not your typical Broadway musical, but it's being given a top-shelf Broadway production, with knowing direction, striking scenery and flawless performances from highly talented musical-theater actors...What enables it to work <U+2013> what makes the evening funny and rueful <U+2014> is William Finn's singular score, which goes to the heart of each matter...Directed with great empathy by James Lapine, 'Falsettos' achieves the same power it had a quarter-century ago.",""
"25","75","Front Mezz Junkies","Steven Ross","October 27th, 2016","The music in 'Falsettos' is gorgeous and fun, complex and surprising...I wanted to cheer this whole show on from beginning to end. It<U+2019>s fun and connecting. Beautiful, emotional, and engaging. Painful and sweet. But, there are also moments that feel dated and confusing...This could be one problem with keeping the same director (Lapine) as when it first played on Broadway...A new eye and different vision would have elevated this beautiful show to a higher level.",""
"26","96","Funny, Great acting, Great writing, Great singing, Great staging  Kate D 7019",""," May 5th, 2017","See it if you want to see an all star cast singing their hearts out and portraying the perfect amount of heart and grit in each of their roles","Don't see it if youre not a fan of William Finn's music, and dont enjoy musicals all sung through="
"27","100","Absorbing, Great acting, Must see, Quirky, Great writing  eortiz1296",""," April 27th, 2017","See it if you're a fan of any of the actors, enjoy disfunction in the extreme, and want an emotionally cathartic experience that'll make you ugly cry","Don't see it if you can't appreciate moments of absurdity, you hate crying in public, or homosexual relationships make you uncomfortable="
"28","92","Funny, Thought-provoking, Romantic, Entertaining, Great singing  Britney",""," March 21st, 2017","See it if you want to get sucker-punched in the feels after laughing your way through songs","Don't see it if You don't like it when shows take sharp, unexpected turns="
"29","97","Great acting, Must see, Great writing, Great singing, Great staging  Baxter",""," March 10th, 2017","See it if you want to see a near-perfect show. The cast is incredible.","Don't see it if you know you don't like Finn or  gay plays.="
"30","75","Clever, Intelligent, Resonant, Slow, Great singing  freeticketsplease",""," March 1st, 2017","See it if You want to see top Broadway talent perform an underseen show. The songs are intelligent, and you'll laugh and cry.","Don't see it if You lack patience. It's a long stretch of a minimalist show, with some moments stronger than others, and a more engaging second act."
"31","60","Disappointing, Dated, Great singing  David T",""," February 8th, 2017","See it if You are a fan of the show.","Don't see it if you won't, it closed."
"32","83","Profound, Relevant, Slow  Sophia C",""," January 18th, 2017","See it if you want to see something relevant, dramatic, funny, and emotional.","Don't see it if you're expecting a well rounded plot, can be very slow at times and confusing.="
"33","60","Dated, Great staging, Weird  Benway",""," January 18th, 2017","See it if uh well it's too late to see it but the staging was really wonderful and the actors did well with this very strange and weirdly paced show","Don't see it if you are looking for something a little less strange but also you kinda have no choice anyway because you can't see it because it's closed="
"34","79","Ambitious, Thought-provoking, Relevant, Great singing  Angelica 8",""," January 13th, 2017","See it if you enjoy any of the great performers, you enjoy pieces that explore how our individual choices affect the lives of those around us.","Don't see it if you are not open to alternative lifestyles, blended families, and homosexuality, or if you want something fluffy or completely happy.="
"35","80","Clever, Intelligent, Relevant, Entertaining, Great singing  Brett G",""," January 10th, 2017","See it if a great cast in a revival of an 80's/90's classic; Act 2 is vastly superior to Act 1, but both are really entertaining","Don't see it if are homophobic, don't like sung-through shows="
"36","90","Dizzying, Great acting, Entertaining, Great singing, Great staging  Mariah",""," January 10th, 2017","See it if You enjoy great chemistry between the leads, Block stealing the show, Borle and Rannells stealing your heart, and shows about the 70s/80s.","Don't see it if You don't like musicals that are almost completely sung (little dialogue), you need a show with a linear structure, and you need a happy end="
"37","88","Clever, Relevant, Great writing, Entertaining, Great staging  Abycats",""," January 9th, 2017","See it if Unfortunately it's closed. But it was splendid.","Don't see it if You don't like musicals."
"38","91","Funny, Clever, Great acting, Intelligent, Great staging  Ann 4",""," January 8th, 2017","See it if Oh, how I wish you could. It closed today. Just wonderful. Not out of date at all. You will laugh and you will cry.","Don't see it if you are cold blooded and cannot feel for others.=Also It was like listening to an opera since almost every word is sung. The staging was so clever, too....<U+00A0>Read more Read less="
"39","80","Clever, Disappointing, Entertaining, Great singing  Michael.T",""," January 4th, 2017","See it if You want to hear a brilliantly fun score sung by an all-star cast. Also it is a moving story about the LGBT community, while still comedic.","Don't see it if The topic of HIV/AIDS is uncomfortable. Also do not see it for production values, it's very minimal.="
"40","84","Funny, Resonant, Lovely, Still relevant  Jolee C",""," January 4th, 2017","See it if you want to see a quirky yet beautiful story of love - romantic, familial, friendly. All of the above.","Don't see it if you don't like sad endings. It's a musical about gay men in the 70s/80s, so I'm sure you can guess how it ends.="
"41","93","Absorbing, Exquisite, Intense, Profound  Morgan F",""," January 4th, 2017","See it if you need a good cry, appreciate an ensemble cast","Don't see it if you are homophobic, antisemetic, uncomfortable with life/ death situations, dislike operetta style shows"
"42","89","Clever, Resonant, Entertaining, Great singing, Great staging  Suzanne Zee",""," January 3rd, 2017","See it if you enjoy a musical that explores deep ideas about the human condition & our need for connection with family & friends.","Don't see it if you are expecting a big flashy musical show. In spite of the 3 balcony theater the show feel as intimate as a 100 seat house in The Village.="
"43","77","Great acting, Entertaining  Tsar",""," January 3rd, 2017","See it if you like William Finn's music. Andrew Rannells and Stephanie J Block are very good in their roles.","Don't see it if somewhat cartoonish (probably on purpose). I tend to like James Lapine's work but this one felt uneven.="
"44","86","Great acting, Dated, Great singing, Great staging  beth 42",""," December 29th, 2016","See it if You want to see a great show with fabulous singing.","Don't see it if If you don't want to see a show about a gay man.="
"45","75","Absorbing, Intense, Great singing  rmspiar",""," December 29th, 2016","See it if you love William Finn's music, you love the performers, you want to see an important musical for the time it was written","Don't see it if you need to actually like the characters you're asked to root for or if you don't like Finn's music="
"46","80","Absorbing, Intelligent, Dated, Entertaining, Great singing  Veronica S",""," December 27th, 2016","See it if you want to see an all-star ensemble cast tackle a very difficult piece","Don't see it if you can't stand a presentational production or a plot with some major holes="
"47","81","Funny, Great acting, Entertaining, Great singing, Touching  Dianne 2",""," December 26th, 2016","See it if would like a musical about family & LGBT issues with both humorous & moving moments in a clever but minimalist set. Ms. Block amazing","Don't see it if you're uncomfortable with stories about loss or LGBT themes, musicals that slow toward the end of the first act=Also The impact was probably greater in the 80's but issues of loss and family differences are universal and make the play less dated....<U+00A0>Read more Read less="
"48","88","Absorbing, Great acting, Dated, Great singing, Great staging  MIGUEL 6089",""," December 25th, 2016","See it if David Rockwell's set qualifies as part of the fantastic cast which maximizes all of the positives in this wonderful piece; 2nd Act moving","Don't see it if Specter of HIV/AIDS does not have the terror today as during the original Broadway production and somewhat blunts Act 2 power="
"49","90","Funny, Absorbing, Resonant, Touching  Lori 629934",""," December 24th, 2016","See it if you want to see a solid musical with a good score about a complicated family.","Don't see it if you're homophobic."
"50","79","Edgy, Awkward, Endearing, Shows its age  Susie 6156",""," December 22nd, 2016","See it if High rating for excellent Andrew Rannells, wish he had played Marvin role. Songs uneven, staging too minimal, but still recalls a seminal...","Don't see it if ...moment in Broadway story-telling. High-schoolers seated near me did not understand what time was like for gay life, so still important.="
"51","90","WNBC","Robert Kahn","October 27th, 2016","'Falsettos'<U+2014>that very New York tear-jerker of a musical masterpiece by James Lapine and William Finn<U+2014>gets an extraordinarily satisfying and modern-seeming revival...There isn<U+2019>t a throwaway song among the 35-plus in this grand affair...Is there a theme more universal than the mystery of why some people fall in love  This eloquent take bridges age and cultural boundaries and is as timeless as they come.",""
"52","80","Upstage-Downstage","Howard Miller","November 27th, 2016","Melodies and words that are smart and moving, quirky and personal and honest...It is certainly some of the most truthful work you<U+2019>ll every hear on the Broadway stage...This is a much different role for the actor generally associated with offbeat comic performances, yet Borle shows he has the chops to carry it off...The rest of the cast is equally strong...Only occasionally are there puzzling choices with respect to how a couple of the numbers are staged.",""
"53","85","The Associated Press","Jennifer Farrar","October 27th, 2016","The book is co-written by Finn and James Lapine, who directed the original and also expertly helms this complex, fast-paced production. The almost entirely sung show, enlivened with Spencer Liff's sprightly choreography and a small but mighty orchestra, focuses playful wit on tumultuous relationship dynamics...Finn brilliantly uses musical comedy to explore what constitutes a family, while humanizing the extensive tragedy of the AIDS epidemic.",""
"54","80","Wolf Entertainment Guide","William Wolf","November 7th, 2016","A period piece, but because of how well it is staged and acted has a fresh impact...The cast is a thoroughly winsome one, which compensates for the first act becoming at points a bit repetitious once the basic situation is set. The musical, with a score that is perky if often in a similar vein, picks up sharply in the second act...The cast is top-flight, and director Lapine has staged it smartly, with solid input by choreographer Spencer Liff.",""
"55","95","NY1","Roma Torre","October 28th, 2016","Finn's superlative music and lyrics give fervent voice to each of the characters. And Lapine's intelligent staging, helped by geometric set pieces, shape the narrative with extreme sensitivity. Everyone is outstanding...Together, they ooze humanity in all its messy glory. I can't say enough about this wonderful production. It is a mirror on life, as truthful and pure as only theatre can be.",""
"56","95","Theater Pizzazz","Sandi Durell","November 4th, 2016","Two separate one-acts, brilliantly written, superbly directed, may be preaching to the choir at this point, but resound and sting with unparalleled profundity in this poignantly funny and tragic musical...This is a triple AAA perfectly selected cast that leaves you grappling with every emotion imaginable in this newly refreshed revival that never tires. The music and perceptive lyrics are an outpouring of thoughts and complex emotions that leave one breathless in their intensity.",""
"57","95","TheaterScene.net","Joel Benjamin","November 14th, 2016","<U+201C>Would a twenty-five year old musical about the AIDS epidemic still resonate today  The tear stained faces of the audience as the cast of <U+2018>Falsettos<U+2019> took its curtain calls at the Walter Kerr Theatre put any doubts to rest. This musical is still powerful on many levels and to several generations. To those of us who lived through the height of the hysteria, <U+2018>Falsettos<U+2019> brings back many moving images and to those who are too young, there is a tragically truncated love affair to contend with.",""
"58","70","NJ.com","Christopher Kelly","October 27th, 2016"," ers plenty to admire even if it never fully coheres or proves as affecting as it wants to be...Lapine directed this revival and my guess is that 'Falsettos' ultimately needed someone not quite so close to the material to make it resonate fully with a contemporary audience...Make no mistake, some of the numbers here land beautifully - though that's probably more a testament to Finn's melodic score and clever lyrics than the sometimes awkward staging.",""
"59","60","The Washington Post","Peter Marks","October 27th, 2016","What this erratic revival doesn<U+2019>t possess much of is the ecstatic brand of New York neurosis that should fire the pistons of this anxiety-infused show...Borle is a gifted farceur, but shifting into the hyper drive of the inordinately needy doesn<U+2019>t come naturally to him. For this and other reasons, having to do with casting and some of the directorial choices by Finn<U+2019>s co-bookwriter, James Lapine, the acidic humor of much of the first act of 'Falsettos' feels forced and unmoored.",""
"60","50","Towleroad","Naveen Kumar","November 1st, 2016","It<U+2019>s a curious piece of art whose composition is not quite conducive to being taken as a whole (and at nearly three hours, it demands a hefty appetite for nostalgia)...It feels now like the sort of rerun you might question your decision to watch halfway through...The second act benefits from having higher stakes and meatier drama for the characters to work through...The actors likewise shine in the musical<U+2019>s second half.",""
"61","85","Out Magazine","Michael Musto","January 3rd, 2017","The warm and moving <U+2018>Falsettos<U+2019> is back in a Lapine-directed production that serves it with respect and class<U+2026>Block delivers, especially in a powerhouse 'Trina<U+2019>s Song' about breaking down, Rannells is cutely charismatic and touching, Uranowitz is wryly funny, and Borle gets to show a quieter side to his talent than usual. Thoms and Wolfe are also superb. It<U+2019>s more like a 'really nice' than a transformative 'OMG,' but still, all these years later, 'Falsettos' still deserves high-pitched praise.",""
"62","90","DC Metro Theater Arts","Richard Seff","November 8th, 2016","It<U+2019>s an unalloyed gem, cast impeccably, staged with verve and imagination...It<U+2019>s a sprightly score by William Finn, leavened with intelligent, often incisive lyrics that give the musical muscle and humor and value...This is truly a sterling ensemble and every member in it has material with which to shine. As a result, the evening shimmers and sparkles, and manages the curve its story serves us with honesty and enormous pathos.",""
"63","60","Reviewing The Drama","Robin Riegelhaupt","October 27th, 2016","I like many of the elements, starting with the cast...Many, if not all the songs, are smart and entertaining...But it just doesn't click for me as a musical. And I do think it's the material, not the production...Though it might have been groundbreaking and important in its time (helping it develop a cult following), this 'Falsettos' revival does not add anything to the conversation now, and there doesn't seem to be any urgency to it, a compelling reason to revisit it.",""
"64","95","Musical Theater Review","Ron Cohen","November 8th, 2016","It makes you laugh a lot, it makes you cry a little. It keeps you constantly involved and even more than a wee bit in awe of the talent on display, from the writers, their creative colleagues and the performers...Finn's harmonies and tempos add humour and definition to his incisive lyrics...Lapine's staging is endlessly inventive...In this brilliant rendering, 'Falsettos' again proves itself to be a show that surely should register with you, whatever your particular range, vocal or otherwise.",""
"65","80","Broadway Blog","Matthew Wexler","November 22nd, 2016","Faithful to the original with some modern sensibilities, notably choreography by Spencer Liff, who invigorates the material with plenty of movement and keeps the ensemble agile within the recitative-heavy score<U+2026><U+2019>Falsettos<U+2019> offers juicy material for the seasoned ensemble...As Trina, Block pulls out all the stops with a voice that reaches the rafters and comedic timing that stops the show midway through Act One.",""
"66","80","Reflections in the Light","Lauren Yarger","November 21st, 2016","The musical makes an unintended statement about what attitudes should have been back then, in what they seem to be today. Finn's music ranges from fun to moving (there were a lot of tears shed at the end of act one) and the lyrics are touching. The characters are all flawed, but honest. And in the end, love wins. The strong performances are lovingly directed by Lapine, though casting Borle and Rannells in non-comedic roles is a bit of a stretch for our imagination.",""
"67","90","Daily Beast","Tim Teeman","October 27th, 2016","The Broadway revival of William Finn<U+2019>s 1992 musical, directed by James Lapine, is transfixing, moving<U+2014>unbearably so in places<U+2014>and also very funny...'Falsettos' doesn<U+2019>t simply move us by evoking decline and loss; it moves us because it imagines this group of family and friends finding a way, somehow, to defy the awfulness of what is engulfing them...'Falsettos' embraces all sexualities, new kinds of families, and all kinds of voices, without ever straying into preachiness.",""
"68","85","StageZine","Scott Harrah","November 7th, 2016","'Falsettos' remains a fresh, authentic slice of unconventional New York life...Although Mr. Finn<U+2019>s music and lyrics are repetitious at times, most songs are infectious and reveal each character<U+2019>s feelings and frustrations vividly...The show<U+2019>s biggest asset is Stephanie J. Block...Lapine's direction highlights the humanity, quirks and vulnerabilities of these characters<U+2019> lives and sheds humor and truth on them without coming across as heavy-handed.",""
"69","85","Cabaret Scenes","Elizabeth Ahlfors","November 26th, 2016","Features a crackerjack cast and creative team...The music sounds better than ever and the nerve centers of AIDS-discrimination and the meaning of family are still rich...The songs, a fanciful and frenetic, largely sung-through mix, drive the story and explore the characters with insightful lyrics...Lapine keeps the story moving forward, but the music sometimes feels repetitive and the ending is somewhat abrupt, yet it still delivers its poignant punch.",""
"70","85","Entertainment Weekly","Melissa Rose Bernardo","October 27th, 2016","You don<U+2019>t want to walk into the Walter Kerr Theatre without a pocketful of Puffs...There<U+2019>s no shortage of laughs, from tuneful one-liners to entire numbers...But amid all the laughter, there will be tears...It<U+2019>s nice to see Borle finally playing a flesh-and-blood human being, even if he lacks Marvin<U+2019>s necessary menace...Curse you, William Finn, for writing these heart-wrenching songs. And curse me for forgetting the Kleenex.",""
"71","90","ZEALnyc","Chris Caggiano","November 10th, 2016","The first act took a while to recover, with lagging pace and loose staging...Once the second act got underway, I realized that act one needs to be fragmented, the people need to be irritating, for the second act to be as powerful as it is...The revival cast is nearly flawless, each member showing more nuance and complexity even than in their most recent stage roles...Lapine has found an even more powerful way to bring the show to a close.",""
"72","90","CitiTour","Diane Snyder","October 30th, 2016","Lincoln Center Theater<U+2019>s beautifully wrought revival of William Finn and James Lapine<U+2019>s groundbreaking musical about coming out and growing up takes us back to a more turbulent time in recent history without coming across as dated or pass<U+00E9>...The strength of Finn<U+2019>s songs is that they<U+2019>re tender but not sentimental; his playful and penetrating lyrics keep false emotion at bay, and even love songs are tinged with neurosis...Lapine adroitly balances funny moments with heartfelt ones.",""
"73","85","Labor Press","Leonard Golubchick","November 3rd, 2016","James Lapine<U+2019>s direction enables this three-hour production to flow as effortlessly as possible with total energy...The words and music flow so that transitions from one point to another are seamless...Throughout the show, comedic relief is given through a wonderful funny performance by Stephanie J. Block. Christian Borle demonstrates a great deal of pathos and empathy during his emotional journey. This is a wonderful show with widespread appeal.",""
"74","40","Act Three - The Reviews","Doug Marino","October 19th, 2016","While I enjoyed the overall performance, it left me with a feeling of being incomplete, unexplained at times, and disjointed.  The actors seemed mostly miscast and the lack of set (mostly a geometric block of shapes that fit together to all sorts of unidentified formations) did not do the production and favors.  I don't see this one lasting very long.",""
"75","84","Thought-provoking, Quirky, Great singing, Great staging  Ellis Bell",""," December 22nd, 2016","See it if you seek solid music w great voices and novel staging. See it if you care about historical perspective of gay rights.","Don't see it if you want cutting-edge, fresh take on social issues. If you don't like a little camp or a slightly dated perspective: pass.="
"76","90","Absorbing, Great acting, Resonant, Entertaining, Great singing  DEClarke85",""," December 22nd, 2016","See it if you like a great cast performing an oft talked about but rarely performed show. It has heart, laughs, and will make you cry.","Don't see it if you hate gay people, hate human stories, think only traditional love should exist/matter, hate revivals, hate ensemble casts, hate emotions.="
"77","80","Funny, Absorbing, Enchanting, Slow, Great staging  Hawkeye",""," December 21st, 2016","See it if You like LGBTQ themes, and good stage design. A play can make you both laugh and cry.","Don't see it if You dislike sad endings. Slow progress of the plot.="
"78","89","Ambitious, Intelligent, Thought-provoking, Relevant  Vicki 6143",""," December 19th, 2016","See it if You're interested in family dynamics in the age of AIDs. Great songs & singing. Very enjoyable performances. Love the story and the plot.","Don't see it if You have no interest in the world around you and the hardships people experience every day.="
"79","75","Funny, Great acting, Slow, Great singing  Haruki",""," December 19th, 2016","See it if you're a fan of one of the stars.","Don't see it if you're used to more contemporary fast-paced shows.="
"80","84","Dated, Great singing, Great staging  Donna",""," December 19th, 2016","See it if You love well-staged and performed musicals; extraordinary talent!","Don't see it if You can't relate to period story of the AIDS epidemic and early gay rights issues.="
"81","80","Great acting, Relevant, Entertaining, Great singing, Slightly dated  Carolyn 6125",""," December 18th, 2016","See it if I liked the clever, but minimalist set and background.","Don't see it if Be prepared for a sing-through show.="
"82","92","Must see, Relevant, Riveting, Brilliant, perfection  Joe 5",""," December 18th, 2016","See it if you want to see a musical about a  Modern Family  told in song and dance to perfection. Brilliant acting, singing & dancing. A must see.","Don't see it if you don't like sing through musicals about a gay relationship and how it affects family.="
"83","85","Funny, Clever, Intelligent, Great singing, Great staging  Maya B",""," December 18th, 2016","See it if you like great acting and singing done by a small ensemble of actors. The show deals with family and real life issues.","Don't see it if you don't like shows that deal with complicated relationship dynamics, and that have emotional endings.="
"84","85","Clever, Thought-provoking, Relevant, Great staging  Cate M.",""," December 16th, 2016","See it if You are looking to laugh & cry. You want to experience William Finn's brilliant music performed by 1 of the most talented casts on Broadway.","Don't see it if You don't like dysfunctional or less than traditional families. You have trouble following along when the story is told mostly through song.="
"85","82","Great acting, Great singing, Great staging  Hannah W",""," December 16th, 2016","See it if you are a Bill Finn fan, you are interested in gay issues and Jewish issues.","Don't see it if sexuality and religion make you uncomfortable.="
"86","83","Great acting, Intelligent, Great writing, Entertaining, Great staging  Mrs. Lovett",""," December 15th, 2016","See it if Excellent revival of a show that could be labeled dated but is done so beautifully in a minimalistic way that it resounds with you.","Don't see it if If you are not interested in the topic of the book of the musical.="
"87","80","Romantic, Great staging, Sweet and sad, Very funny  AmyAmyAmy63",""," December 15th, 2016","See it if you like small musicals about family, loss, and love with vivid characters and very cool staging.","Don't see it if you don't care for Jewish or LGBTQ themes, AIDS stories or sad endings.=Also This was a transformational piece in its time and still packs a punch.="
