"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"955","75","Enchanting, Great acting, Romantic, Overrated, Entertaining  Chelsea T 6124",""," May 3rd, 2016","See it if you want a fun family-friendly entertaining show","Don't see it if you want something original/new="
"956","89","Funny, Ambitious, Clever, Entertaining  Lorain",""," May 3rd, 2016","See it if you like to watch very talented genies; you appreciate witty dialogue meant for the adults;you enjoy special effects.","Don't see it if you find Disney stories boring."
"957","63","Clever, Delightful, Entertaining  Tracye C",""," May 3rd, 2016","See it if You love gorgeous costuming You would like a fun, family friendly show You like extravagant production numbers","Don't see it if You want an intense, serious, dark show="
"958","92","Funny, Original, Clever, Delightful, Entertaining  LISA B 612469",""," May 3rd, 2016","See it if You want a great show for adults and kids alike with terrific costumes.  The genie was wonderful.","Don't see it if You are looking for a serious story line."
"959","85","Delightful, Enchanting, Cliched, Entertaining, Great staging  MK Bell",""," May 3rd, 2016","See it if You loved the Disney version of the show or if you have young kids! Or see it if you can appreciate the amazing set & costumes.","Don't see it if You like the original Disney movie and want nothing changed.="
"960","93","Delightful, Enchanting, Must see, Entertaining, Great staging  Marilen C",""," May 3rd, 2016","See it if You want to be transported to a whole new world","Don't see it if You're not into musicals"
"961","90","Funny, Delightful, Masterful, Entertaining, Great staging  Gregory C 6124",""," May 3rd, 2016","See it if You like Broadway shows","Don't see it if You do not like Broadway shows"
"962","80","Funny, Ambitious, Delightful, Intense, Great staging  David Heguy",""," May 3rd, 2016","See it if You want the whole BROADWAY experience. Need a family show. Enjoy the Disney magic.","Don't see it if You don't like Disney shows. Hate the classic musical theater numbers. Awesome dancing."
"963","95","Funny, Clever, Delightful, Enchanting, Entertaining  GERALD E",""," May 3rd, 2016","See it if you like to have Fun with  the whole family","Don't see it if Your not young at heart="
"964","80","Funny, Delightful, Cliched, Entertaining, Fluffy  Christine R 6124",""," May 3rd, 2016","See it if You love Disney","Don't see it if you have high expectations for a Disney musical="
"965","94","Funny, Ambitious, Must see, Entertaining, Great staging  Linda H 6124",""," May 3rd, 2016","See it if you love Disney, fairy tales, special effects","Don't see it if you don't like Disney="
"966","88","Funny, Dizzying, Enchanting, Entertaining, Great staging  Meeditoria",""," May 3rd, 2016","See it if Loved the movie; enjoy huge song and dance numbers and elaborate costumes. Haven't seen the amazing James Monroe Igleheart. For all ages","Don't see it if Hate Disney. Dislike  loud  shows; can't take exuberant audience behavior.="
"967","12","Dizzying, Banal, Disappointing, Cliched, Dated  ROGER S 6124",""," May 3rd, 2016","See it if No!","Don't see it if There are any other shows available!="
"968","100","Funny, Clever, Must see, Riveting, Entertaining  Megan Saunders",""," May 3rd, 2016","See it if you love Disney and want to see something so incredibly joyous that you leave the show humming the tunes.","Don't see it if you don't want to be laughing like crazy!="
"969","80","Ambitious, Delightful, Romantic, Entertaining, Great staging  Nicole NYC",""," May 3rd, 2016","See it if you like disney, you like family friendly musicals, you like shows with big production numbers, you enjoy a show with a good score","Don't see it if you prefer more dramatic, intellectual or adult fare="
"970","89","Delightful, Enchanting, Entertaining, Great staging, Great costuming  Ben R 6124",""," May 3rd, 2016","See it if you enjoy Disney or if you're looking for a great family friendly show.","Don't see it if you're not a fan of the movie or are not a big Disney fan."
"971","100","Funny, Clever, Delightful, Hilarious, Entertaining  EDUARD Y",""," May 3rd, 2016","See it if You have children or if you are a child at heart.","Don't see it if There's no reason not to.="
"972","69","Funny, Ambitious, Overrated, Fluffy  DeAdra W",""," May 3rd, 2016","See it if You're a Disney fan, you like big special effects.","Don't see it if You want to see a show without a theater full of children."
"973","92","Ambitious, Delightful, Enchanting, Romantic, Fluffy  Edward T",""," May 3rd, 2016","See it if you like Disney","Don't see it if you are a cynic="
"974","90","Funny, Ambitious, Delightful, Masterful, Entertaining  Denise 6124",""," May 3rd, 2016","See it if you have kids or are a kid at heart.  Also see it if you can appreciate real talent.","Don't see it if you don't have a heart or sense of humor.="
"975","100","Enchanting, Great acting, Masterful, Must see, Great staging  John 6066",""," May 1st, 2016","See it if You love Disney, love theatre, love spectacle, or all of the above.","Don't see it if You don't want to see INCREDIBLE dancing."
"976","85","Entertaining, Fluffy  Tambra K",""," May 1st, 2016","See it if you have children","Don't see it if you aren't planning to see this with young children.  It's a cute show, but there are far better shows for  adults.="
"977","83","Funny, Clever, Enchanting, Great staging, Fluffy  Nicholas 6122",""," May 1st, 2016","See it if You like sappy family shows","Don't see it if You don't like ok acting="
"978","90","Funny, Ambitious, Delightful, Epic, Quirky  Jessie Jaimes",""," April 28th, 2016","See it if You are a fan of Disney productions, like extravagant sets, want to see acrobatics, and love showstopper numbers.","Don't see it if You are not a fan of Disney musicals. It is packed with classic Disney humor. Also, do not see if you're not invested in romances.="
"979","87","Delightful, Enchanting, Cliched, Entertaining, Great staging  Wilma 6117",""," April 26th, 2016","See it if you like Disney and HUGE stage numbers.","Don't see it if you don't like cartoons come to life.="
"980","69","Disappointing, Overrated, Entertaining  Marisa 3",""," April 21st, 2016","See it if you're an adult. The humor is definitely more child oriented and the tech is the best part. Seems like they tried too hard","Don't see it if you want to see a great show. It was not amazing by any standards="
"981","66","Epic, Disappointing, Slow  Cliff B",""," April 21st, 2016","See it if you have children and enjoy an over produced musical","Don't see it if you are in love with the movie="
"982","75","Enchanting, Entertaining, Great staging  Rebecca 14",""," April 20th, 2016","See it if You are a Disney fan, you like colorful, showy numbers, you enjoy a happy ending, you have young to pre-teen children.","Don't see it if You dislike Disney, you want your show to have a message or challenge you in any way. I expected to dislike this show but was charmed.="
"983","94","Funny, Clever, Delightful, Enchanting, Entertaining  Brian S 6110",""," April 19th, 2016","See it if you are a fan of the film, live musical theatre, and bringing fantasy to life.","Don't see it if you are not a fan of the movie, musicals or audiences with a lot of children.="
"984","100","Enchanting, Exquisite, Must see, Entertaining, Great staging  Jean 6109",""," April 19th, 2016","See it if You love a great fairytale musical","Don't see it if You don't like Disney="
"985","80","Funny, Enchanting, Romantic, Entertaining, Great staging  IrisTinkerbell",""," April 17th, 2016","See it if you're looking for a fun, stunning-looking show with Disney magic.","Don't see it if you want to see something edgy.="
"986","83","Funny, Delightful, Must see, Entertaining, Great staging  George B 6105",""," April 14th, 2016","See it if Families, children of all ages","Don't see it if If you are a boring person="
"987","89","Clever, Delightful, Entertaining  Marcie 6099",""," April 11th, 2016","See it if A wonderful, fun show with great music & choreography, and a little magical stagecraft. A perfect theater experience for all ages.","Don't see it if You're looking for a serious, soul searching drama.="
"988","60","Delightful, Banal, Disappointing, Cliched, Entertaining  Timothy S",""," April 11th, 2016","See it if You want to see Aladdin onstage. Look, the script is a bit of a mess with some of the cheapest gags on Broadway, but it's fun regardless","Don't see it if You're looking for serious theater"
"989","95","Delightful, Enchanting, Great acting, Romantic, Entertaining  Jessica 6099",""," April 10th, 2016","See it if you enjoyed the movie and grew up watching it.  The Genie alone is well worth the addmission ticket.  The carpet ride is also well worth it!","Don't see it if you disliked the original movie and don't enjoy experiencing true beauty and magic on stage everyday.="
"990","93","Enchanting  Elaine 30",""," April 10th, 2016","See it if This show is so entertaining for audiences of all ages.","Don't see it if You don't want to be entertained.="
"991","90","Absorbing, Delightful, Enchanting, Entertaining, Great staging  Amanda 8",""," April 8th, 2016","See it if You are a fan of Disney. Disney has put out stellar shows in the past and this is no different. Brilliantly done.","Don't see it if You are not a fan of disney. This is 100% disney musical in every way. It's bright and fun. Warning: there are  fireworks  if that bugs you="
"992","96","Delightful, Enchanting, Must see, Hilarious, Entertaining  Barbra 6098",""," April 8th, 2016","See it if Just see it. Everything about it is wonderful.","Don't see it if You are not a child at heart="
"993","95","Funny, Enchanting, Must see  Dominique 6099",""," April 8th, 2016","See it if You loved the movie! If you love Disney then this show will not disappoint. There are hidden Disney eggs through the whole show!","Don't see it if You don't like to have fun! The show is the opposite of serious and is the most fun night out in theater that I can imagine."
"994","42","Ambitious, Indulgent, Disappointing, Slow, Great staging  Nadine A",""," April 8th, 2016","See it if ...you are with little kids who live Aladin and jasmine and have no clue what a musical should be like.","Don't see it if ...if you won't mind leaving after the genie does the best part of the show just before intermission!="
"995","80","Ambitious, Enchanting, Family-friendly, Entertaining, Great staging  Maddie K",""," April 7th, 2016","See it if you're looking for a fun, high energy musical that the whole family will love!","Don't see it if you have high expectations. The new music was average and potentially epic scenes, like Prince Ali, didn't meet their potential."
"996","80","Funny, Clever, Delightful, Enchanting, Entertaining  Tracy 29",""," April 7th, 2016","See it if You have kids who love the theater or loved the movie. Looking for a fun, entertaining night at the theater with the family.","Don't see it if looking for an original or deep or profound show. This is just fun, but good entertaining, fun. It's a bit by the book, too loud at times.="
"997","79","Funny, Clever, Romantic, Entertaining, Fluffy  Mark 39",""," April 7th, 2016","See it if you're a Disney fan and the animated version.","Don't see it if You're looking for something with depth"
"998","85","Enchanting, Great acting, Entertaining, Great staging  Samantha 39",""," April 7th, 2016","See it if you love beautiful sets with familiar songs. A definite for a Disney fan! Wonderful, talented actors and just a good time.","Don't see it if you are not into a big production and like something more simple and minimalist.="
"999","83","Funny, Absorbing, Must see, Entertaining, Great staging  Jana M",""," April 7th, 2016","See it if you enjoy musicals.","Don't see it if you don't like Disney or musicals."
"1000","90","Delightful, Quirky, Hilarious, Entertaining, Fluffy  idcano9",""," April 7th, 2016","See it if You want good family entertainment","Don't see it if Don't like children focused musicals="
"1001","85","Funny, Delightful, Entertaining  Paul L 6098",""," April 7th, 2016","See it if You love fun old fashion shows that also inspire kids","Don't see it if You don't like old fashioned musicals"
"1002","50","Indulgent, Disappointing, Excruciating, Cliched, Entertaining  Michael L 6097",""," April 6th, 2016","See it if You want to hear the songs from the original Disney movie, a kid friendly show, stylized and intricate costumes, and large dance numbers.","Don't see it if You don't want to hear terrible new songs written for the show and one-dimensional characters who don't live up to their movie counterparts."
"1003","80","Funny, Enchanting, Indulgent, Entertaining, Fluffy  Anya",""," April 5th, 2016","See it if you have warm feelings for the Disney version, you want to be entertained, you love old-fashioned singing and dancing and fun.","Don't see it if you need your theatre to be serious, you are looking for something original.="
"1004","90","Absorbing, Enchanting, Epic, Masterful, Great staging  Erica 11",""," March 30th, 2016","See it if you loved the music from Aladdin.","Don't see it if you didn't like Aladdin in the first place.="
"1005","65","Cliched, Disappointing, substandard for broadway  Waiting in the Wings 609074",""," March 30th, 2016","See it if You are Disney fan no matter what and/or you have never been to a Disney theme park to see one of the shows included in admission. For kids.","Don't see it if You expect more than a Disney park show. You mind substandard Broadway/ special effects visible to adults.  For Kids, but Broadway prices."
"1006","75","Delightful, Enchanting, Epic, Entertaining, Great staging  Jeffrey 6090",""," March 30th, 2016","See it if You have kids with you","Don't see it if You're too old to appreciate it.="
"1007","92","Delightful, Enchanting, Exquisite, Great acting, Entertaining  DeborahBuscarello",""," March 30th, 2016","See it if For all ages; beautiful costumes, dancing and music! A Must see family show@","Don't see it if You don't like loud dancing half naked people!"
"1008","75","Enchanting, Romantic, Cliched, Entertaining, Fluffy  Salami S",""," March 29th, 2016","See it if you want some disney magic.","Don't see it if you want something cheaper and more meaningful.="
"1009","80","Funny, Ambitious, Cliched, Entertaining, Great staging  Rachel 6089",""," March 29th, 2016","See it if You love the movie  You like big, theatrical productions Lots of cheesy humor","Don't see it if You are attached to the movie because there are scenes and characters that were unlike the film="
"1010","100","Funny, Delightful, Enchanting, Exquisite, Great staging  Gloria 2",""," March 29th, 2016","See it if Great show a must see","Don't see it if you did not like aladin="
"1011","86","Funny, Absorbing, Exquisite, Hilarious, Entertaining  Abigail H",""," March 29th, 2016","See it if If you like Disney","Don't see it if If you dislike Disney="
"1012","100","Absorbing, Ambitious, Clever, Delightful, Cliched  Vickie",""," March 29th, 2016","See it if Great","Don't see it if Great="
"1013","75","Clever, Delightful, Intelligent, Entertaining, Fluffy  Kirstie",""," March 29th, 2016","See it if you love the music of Aladdin. The Genie is pure talent, best part of the show. The staging is awesome!","Don't see it if you're looking to be blown away. The best part is the Genie and the fly carpet, that's about it"
"1014","75","Funny, Romantic, Entertaining, Great staging  Haley D",""," March 28th, 2016","See it if you're interested in watching a spectacle.","Don't see it if you're not a Disney fan or annoyed easily by children.="
"1015","75","Funny, Original, Enchanting, Must see, Family friendly  Laura 43",""," March 28th, 2016","See it if  want to see the beloved movie set on stage.  The Genie- James M. Iglehart is amazing!! He is the star of the show.  Great family show!","Don't see it if are expecting something the same caliber as Lion King.  While a great show, it is more family friendly themed and falls short in a few areas="
"1016","80","Funny, Enchanting, Great acting, Entertaining, Great staging  Chaz",""," March 28th, 2016","See it if You like the movie or have children.","Don't see it if You don't like the movie.="
"1017","98","Funny, Delightful, Enchanting, Exquisite, Entertaining  Gianna Rose G",""," March 28th, 2016","See it if You love Disney, and glitter!","Don't see it if You don't like Disney or glitter"
"1018","70","Disappointing, Overrated, Fluffy  John-John",""," March 25th, 2016","See it if If you like cartoonish characters","Don't see it if You don't like shows based on movies="
"1019","95","Funny, Must see, Entertaining  Harriet 4",""," March 25th, 2016","See it if You enjoy laughing and great entertainment","Don't see it if If you don't like musicals="
"1020","91","Funny, Delightful, Enchanting, Entertaining, Fun  Amanda K 6059",""," March 24th, 2016","See it if light, entertaining","Don't see it if looking for the next masterpiece="
"1021","10","Disappointing, Cliched, Overrated, Slow  Erin P",""," March 24th, 2016","See it if you don't love the Disney movie","Don't see it if you love the Disney movie."
"1022","100","Delightful, Enchanting, Great acting, Must see, Entertaining  pam 12",""," March 24th, 2016","See it if you want to take the whole family to a wonderful show","Don't see it if everyone should see it="
"1023","95","Clever, Delightful, Enchanting, Must see, Great staging  kathy 13",""," March 24th, 2016","See it if You are looking for 2 1/2 hours of sheer joy!","Don't see it if You want to be challenged by deep dialogue and earth-shattering issues"
"1024","68","Funny, Cliched, Overrated, Fluffy  Brackett",""," March 24th, 2016","See it if You have kids","Don't see it if You hate seeing a terrible female lead="
"1025","95","Delightful, Enchanting, Must see, Entertaining  Suzann P",""," March 23rd, 2016","See it if Perfect for EVERYONE. So clever and witty, just as entertaining for any age group!","Don't see it if You don't like Disney"
"1026","83","Funny, Delightful, Quirky, Entertaining  Llin",""," March 23rd, 2016","See it if you like the concept of three wishes and a funny guy","Don't see it if you want to avoid kids in the theatre="
"1027","92","Enchanting, Masterful, Refreshing, Entertaining, Fluffy  Sheryl 6",""," March 23rd, 2016","See it if You love Disney and you like a well done musical, vocally and acting.","Don't see it if You have no interest in the story line."
"1028","78","Funny, Indulgent, Disappointing, Overrated, Entertaining  Megan S 6081",""," March 21st, 2016","See it if You want to see a classic Disney story revamped and reimagined for the stage.","Don't see it if You want to see a show that's a live version of the movie."
"1029","49","Ambitious, Confusing, Disappointing, Excruciating, Overrated  Zachary 6065",""," March 21st, 2016","See it if You have kids","Don't see it if You love the movie.="
"1030","75","Delightful, Great acting, Disappointing, Entertaining, Fluffy  Tiffany Solares",""," March 19th, 2016","See it if You enjoy Disney classics!","Don't see it if You aren't okay with some details of the original Aladdin movie being changed for the Broadway production.="
"1031","66","Funny, Disappointing, Entertaining  Emme",""," March 18th, 2016","See it if you like the classic disney movie aladdin","Don't see it if you didn't like the original="
"1032","97","Absorbing, Clever, Delightful, Enchanting, Entertaining  Yuliya s",""," March 18th, 2016","See it if U are with kids","Don't see it if U have no money="
"1033","92","Funny, Enchanting, Family-friendly, Great acting, Entertaining  Eliza J 6073",""," March 13th, 2016","See it if you're a fan of the movie and/or all things Disney","Don't see it if you have no imagination, I swear that carpet was really flying!"
"1034","100","Funny, Delightful, Enchanting, Great acting, Entertaining  somethinginterestinghere",""," March 11th, 2016","See it if You love the magic of Disney movies being expertly transformed into stage musicals. A feel-good time!","Don't see it if You don't like Disney.="
"1035","87","Funny, Clever, Enchanting, Great acting, Entertaining  Leimichael W",""," March 11th, 2016","See it if disney does it again. great for all ages","Don't see it if you don't enjoy a fun time"
"1036","80","Funny, Great acting, Great staging  Jerry X",""," March 11th, 2016","See it if you love Disney and the magic","Don't see it if you love the movie so much="
"1037","40","Disappointing, Overrated, Fluffy, Poorly produced, Not good  Jon 6071",""," March 11th, 2016","See it if You just want to say you saw it","Don't see it if You actually like musical theatre or the movie"
"1038","100","Enchanting, Exquisite, Must see, Great writing, Entertaining  Maribel A",""," March 10th, 2016","See it if Loved it very creative !","Don't see it if No reason not to see it!="
"1039","100","Absorbing, Delightful, Enchanting, Epic, Great acting  Jannine",""," March 10th, 2016","See it if you want to experience a wonderful evening","Don't see it if you don't want to enjoy yourself="
"1040","95","Funny, Enchanting, Must see, Relevant, Entertaining  Sara 1999",""," March 9th, 2016","See it if You are a Disney fan that likes a twist. It is so captivating and whether young or old, you will fully enjoy yourself.","Don't see it if You enjoy more serious shows.="
"1041","10","Confusing, Disappointing, Fluffy, Misguided, Careless directing  Idan B",""," March 9th, 2016","See it if You are a kid.","Don't see it if You have watched the movie and liked it, or would like to see a coherent, well-crafted Disney show."
"1042","100","Ambitious, Delightful, Enchanting, Must see, Entertaining  Brian V",""," March 8th, 2016","See it if you love huge over-the-top productions with plenty of singing, dancing, and humor.","Don't see it if you don't like Disney fairy-tales.="
"1043","100","Clever, Delightful, Masterful, Hilarious, Entertaining  Mollie 6067",""," March 7th, 2016","See it if If you love anything Disney, if you want to watch a great story in a new way that will make you laugh SO HARD and just have a great time","Don't see it if if you don't like romance or love stories="
"1044","89","Absorbing, Delightful, Great acting, Entertaining, Great staging  Kitty L",""," March 7th, 2016","See it if you love Disney!","Don't see it if You hate Disney="
"1045","100","Delightful, Great acting, Must see, Refreshing, Entertaining  Brian 6067",""," March 7th, 2016","See it if A must see awesome","Don't see it if You want to sit still="
"1046","82","Delightful, Entertaining, Great staging  Rebecca M 3",""," March 5th, 2016","See it if You like entertainment that's fit for the whole family","Don't see it if The Disneyfication of Broadway is too much for you.="
"1047","93","Funny, Clever, Must see, Entertaining, Great staging  Christin",""," March 4th, 2016","See it if You want something funny that's good for adults and kids and you like disney","Don't see it if You don't want to see kids in audience or if you do not want something upbeat.="
"1048","85","Enchanting, Family-friendly, Relevant, Romantic, Great staging  Bailee S",""," March 4th, 2016","See it if You are looking for a family friendly musical!","Don't see it if You did not like the movie="
"1049","75","Clever, Underwhelming, Entertaining, Cute, Reaching  Danielle 6064",""," March 4th, 2016","See it if you're a Disney kid at heart. It does have some Disney magic in it.","Don't see it if you are expecting to be as enchanted as you were with the movie. It's hard not to compare the two. I was left wanting more.="
"1050","65","Boring, Disappointing, Overrated, Great staging, Fluffy  Olga 6062",""," March 2nd, 2016","See it if You have young children","Don't see it if You aren't taking your young children="
"1051","93","Delightful, Enchanting, Must see, Entertaining  rachel 64",""," March 2nd, 2016","See it if You enjoy great music, staging and sets.","Don't see it if You don't like being in a theater with a lot of kids."
"1052","90","Disappointing, Overrated, Fluffy  Grace 11",""," February 29th, 2016","See it if Enjoy Disney.","Don't see it if Expect the same standard of the show at Disney's  Parks.="
"1053","100","Funny, Delightful, Enchanting, Must see, Entertaining  Maria S 3",""," February 27th, 2016","See it if You love family shows","Don't see it if You dont like family shows="
"1054","76","Clever, Delightful, Great staging  BruceWinters",""," February 24th, 2016","See it if you love kids shows and magic","Don't see it if you want a serious musical="
"1055","90","Funny, Delightful, Must see, Riveting, Entertaining  Debbie A 6054",""," February 23rd, 2016","See it if Family friendly","Don't see it if you do not enjoy musicals.="
"1056","85","Funny, Clever, Refreshing, Entertaining, Great staging  MaryAnn 605348",""," February 22nd, 2016","See it if you enjoy the story and/or the music.","Don't see it if you're looking for something heavier.="
"1057","71","Delightful, Quirky, Cliched, Entertaining, Fluffy  Jenny W 6053",""," February 22nd, 2016","See it if You love Disney, easy as that. Great for kids.","Don't see it if You are going to be upset if they have changed even the slightest detail from the beloved movie.="
"1058","100","Funny, Delightful, Epic, Hilarious, Entertaining  Richelle",""," February 22nd, 2016","See it if I love the show...The genie was amazing","Don't see it if No bad comments="
"1059","92","Delightful, Enchanting, Refreshing, Entertaining, Great staging  Casey Maher",""," February 22nd, 2016","See it if You'd like to see some show-stopping musical numbers, an incredible acting performance from the Genie, and hear some classic Disney music.","Don't see it if You are looking for an emotionally impactful or particularly deep musical.="
"1060","97","Enchanting, Epic, Must see, Hilarious, Great staging  Miranda22",""," February 21st, 2016","See it if You enjoyed the Disney movie Aladdin. The characters and plot line are the same as the movie but with more detail.","Don't see it if You did not like the movie. This show is very flashy and eccentric, so some people may not like this as well.="
"1061","95","Funny, Delightful, Enchanting, Romantic, Entertaining  Lori Merc",""," February 18th, 2016","See it if you LOVE the cartoon! Disney delightfully brought the story to stage. Aladdin is handsome and wonderful and Genie is hysterical.","Don't see it if you're expecting an amazing Princess Jasmine. I wasn't impressed..."
"1062","100","Funny, Clever, Great acting, Entertaining, Great staging  Pat 16",""," February 18th, 2016","See it if you want to see the GENIE in the world. Everyone is awesome in this show. It keeps the attention of the children","Don't see it if you don't like Disney"
"1063","100","Delightful  karen 87",""," February 17th, 2016","See it if loved it","Don't see it if my advise don't miss it="
"1064","100","Funny, Delightful, Great acting, Must see, Entertaining  Jessica Z",""," February 16th, 2016","See it if you love musicals","Don't see it if you hate fun"
"1065","86","Funny, Clever, Delightful, Entertaining, Great staging  Laura 604725",""," February 16th, 2016","See it if You want To have fun!","Don't see it if You don't like DISNEY shows="
"1066","90","Delightful, Enchanting, Great writing, Entertaining, Great staging  Emma Rose",""," February 16th, 2016","See it if You enjoyed the Disney Movie Aladdin, it's the same storyline. Very good for the little prince or princess in your family.","Don't see it if You have very young children, there are a few  scarier  parts, but usually only scary for very little ones.="
"1067","100","Clever, Delightful, Enchanting, Entertaining, Great staging  Geri N",""," February 16th, 2016","See it if If you want a magical evening with great music and costumes","Don't see it if No reason not to see it="
"1068","83","Funny, Delightful, Enchanting, Entertaining, Great staging  Joann 604643",""," February 15th, 2016","See it if Love Disney stories and happy endings, love great singing and dancing, love happy endings","Don't see it if You hate happy endings and great entertainment, if you don't want to be around children="
"1069","92","Funny, Delightful, Enchanting, Must see, Entertaining  Lindsay Loves Broadway",""," February 15th, 2016","See it if you love Disney, Aladdin, a flying magic carpet and some of your favorite tunes from a movie. It will make you laugh and smile for hours.","Don't see it if you don't have a heart or like Disney.="
"1070","81","Clever, Delightful, Enchanting, Disappointing, Entertaining  Alexandra 6046",""," February 15th, 2016","See it if you want","Don't see it if you dont="
"1071","85","Delightful, Enchanting, Entertaining, Great staging  literaticat",""," February 13th, 2016","See it if you like spectacle! This is a dazzling and totally delightful bon-bon from Disney with great stage effects.","Don't see it if if you hate the movie, or hate Disney things in general.="
"1072","66","Funny, Delightful, Banal, Slow, Entertaining  nataliesoto",""," February 8th, 2016","See it if .","Don't see it if .="
"1073","86","Original, Clever, Delightful, Great acting, Entertaining  Marcie B",""," February 5th, 2016","See it if You like Disney","Don't see it if You are boring="
"1074","75","Clever, Entertaining, Great staging  James N 2",""," February 5th, 2016","See it if You like spectacles","Don't see it if Don't like kiddie shows="
"1075","100","Funny, Clever, Enchanting, Hilarious, Great staging  Judy 55",""," February 4th, 2016","See it if You enjoy Disney productions. The colors,  the music a d the staging is fun. The Genie's phenomenal.","Don't see it if if you don't appreciate Disney.="
"1076","90","Entertaining, Fun, Family friendly, Lavish, Eye-candy  Lindsey B",""," February 2nd, 2016","See it if you love Disney. Everything you'd expect from a Disney show. HUGE. Big. Bold. Fun. Lavish. Beloved characters and songs. Non-stop eye candy.","Don't see it if you don't like kids in the audience. You are looking for something deep or original. This is literally a cartoon brought to life.="
"1077","85","Absorbing, Refreshing, Indulgent, Entertaining, Great staging  Elizabeth 57",""," February 1st, 2016","See it if You like a good old-fashioned Disney musical, and want to be constantly questioning how they made the carpet fly.","Don't see it if There isn't an option to not see it.="
"1078","100","Funny, Absorbing, Delightful, Enchanting, Entertaining  Margaret 35",""," February 1st, 2016","See it if You enjoy great music, amazing sets, great voices, and enchantment .","Don't see it if If you hate having fun="
"1079","86","Enchanting, Exquisite, Great staging  Debbie 64","  On","See it if You love Disney  and large, lavish productions.  Perfect family show.","Don't see it if You do not enjoy Disney.",""
"1080","82","Entertaining, Cute, Nostalgic, Fluffy, Family show  LauraLoo",""," February 1st, 2016","See it if you love Disney, are looking for a whole family show, enjoy bright staging/costumes, and want some light hearted fun.","Don't see it if You prefer deep pieces of theatre or want something original.="
"1081","85","Entertaining, Great staging  MadTapper",""," January 31st, 2016","See it if you love the massive production budgets of Disney shows- phenomenal costumes and lighting. A cute story, with efforts to update it.","Don't see it if you don't care for the story and/or dislike  cute .  Has some very clever moments and great staging.="
"1082","80","Clever, Delightful, Entertaining, Fluffy, Fun,  sandy 21",""," January 25th, 2016","See it if You are a kid at heart or have kids.  Music should be familiar to all- as it should be.","Don't see it if You think Disney shows are beneath you.="
"1083","88","Indulgent, Entertaining, Fun, Great staging, Family friendly  Cassy P",""," January 24th, 2016","See it if you are looking for a big budget spectacle filled with great music, funny moments, and a refreshing take on a Disney classic.","Don't see it if you are looking for a deep, passionate piece of theatre. This is not high art, but it's light hearted fun that's family friendly.="
"1084","93","Funny, Clever, Cute, Colorful, Family friendly  Annette R 2",""," January 23rd, 2016","See it if you like the Disney movie, or if you have kids.  It's not completely like the movie but quite creative and fun, you will enjoy it.","Don't see it if you were looking for a new story line or do not like Disney movies.="
"1085","79","Entertaining, Great staging, Fab costumes  Emma C 03",""," January 22nd, 2016","See it if You liked the Disney movie. You have young children in tow.","Don't see it if There are other shows on you haven't seen.="
"1086","80","Absorbing, Enchanting, Cliched, Fluffy, Sparkly  Leah T",""," January 15th, 2016","See it if You're a Disney fan, you always told people that Jasmine was a Feminist and they didn't believe you, you like SHINY THINGS!!","Don't see it if Your favorite character is Abu. Honestly, a lot of the jokes weren't for me but I had fun. It's for kids in a classy way, but all the same.="
"1087","100","Delightful, Enchanting, Masterful, Entertaining, Great staging  Dina G",""," January 12th, 2016","See it if want to take a magic carpet ride away from reality.","Don't see it if you don't like awesome musicals!="
"1088","100","Delightful, Enchanting, Entertaining  SarahSmiles1919",""," January 11th, 2016","See it if Colorful! Fantastic singing and dancing. Gorgeous sets and costumes. The big-time Broadway show!","Don't see it if Disney isn't your thing...this is a pure Disney Magic."
"1089","100","Funny, Delightful, Must see, Romantic, Entertaining  Erika 7",""," January 9th, 2016","See it if You love Disney, the movie Aladdin, a fun time !","Don't see it if You hate fun musicals="
"1090","76","Indulgent, Banal, Disappointing, Dated, Fluffy  RALPH",""," January 8th, 2016","See it if You've got little kids.","Don't see it if You've just seen Hamilton.  The conceit of this type of cartoon entertainment suffers terribly by comparison.  I felt embarassed for all.="
"1091","91","Funny, Clever, Great acting, Entertaining, Great staging  Megan K",""," January 7th, 2016","See it if you loved the Aladdin movie and want a show that will keep you absorbed and laughing","Don't see it if you're expecting it to be exactly like the movie="
"1092","95","Delightful, Enchanting, Entertaining  JoAnn R 2",""," January 7th, 2016","See it if you like Disney musicals you have kids","Don't see it if you dont like disney musicals="
"1093","100","Enchanting, Great singing, Great staging  Kwegyirba",""," January 7th, 2016","See it if YOU LOVE DISNEY! The entire show is phenomenal! Adam Jacobs, Courtney Reed, James Monroe Iglehart and THE JONATHAN FREEMAN!","Don't see it if I don't know why you wouldn't want to see this show. I highly recommend it! GO!="
"1094","90","Funny, Delightful, Great acting, Great writing, Entertaining  eileenbyman",""," January 6th, 2016","See it if you enjoy Disney and especially if you are accompanied by children. Great acting and actors especially Adam Jacobs and James Monroe Iglehart","Don't see it if Not many reasons I can think of unless you prefer a drama."
"1095","90","Funny, Ambitious, Dizzying, Entertaining, Great staging  Shani F",""," January 6th, 2016","See it if you like to laugh and be entertained","Don't see it if you don't like to laugh and be entertained="
"1096","85","Absorbing, Epic, Masterful, Must see, Great staging  Dan Reid",""," January 6th, 2016","See it if You enjoyed the movie or want to see something that will induce a childlike sense of wonder and awe","Don't see it if You don't have a heart. There is absolutely NO reason not to enjoy Aladdin, from the very young to the very old it pleases all."
