"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"36","92","Intense, Masterful, Must see, Riveting, Great staging  sosatisfied",""," April 15th, 2017","See it if you want an enveloping, engrossing, intense Sondheim experience. Truly exceptional work all around.","Don't see it if an intimate, in-your-face Sweeney would be scary or too much for you.="
"37","92","Delightful, Great acting, Intelligent, Profound, Great staging  Natasha S",""," April 14th, 2017","See it if You want to see one of the best musicals staged in an intimate, exciting setting.","Don't see it if You get nervous or edgy easily--the space is tight.="
"38","88","Ambitious, Great acting, Intense, Entertaining, Great staging  Abycats",""," April 12th, 2017","See it if Interesting spin for this frequently performed show as it's presented in supper club format complete with meat pies. Very well performed.","Don't see it if You mind loud performances. Because the production is directly on top of you, it's impossible not to occasionally be overwhelmed. Great cast="
"39","92","Dark, Absorbing, Great staging, Immersive  Jenna the Musical",""," April 12th, 2017","See it if you enjoy immersive theatre or love Sondheim musicals. This was my first production of SWEENEY and I absolutely loved it.","Don't see it if you dislike dark shows or actors that get a little up close and personal.=Also Try the pie! They're probably the best worst pies in New York. I went to the first performance with the new cast. Carolee Carmello is a divine Mrs. Lovett and Norm Lewis (while out for the second act) is doing incredible work as Sweeney. This is not to be missed....<U+00A0>Read more Read less="
"40","84","Absorbing, Clever, Delightful, Enchanting, Entertaining  Kayla Coleman",""," April 7th, 2017","See it if you like mystery","Don't see it if you don't like mystery="
"41","26","Great acting, Intense, Disappointing  Randi Kira",""," April 6th, 2017","See it if you prefer immersive versions of shows. The actors are great but I got nothing out of that at all.","Don't see it if you want to have a pleasant evening.=Also Honestly...I REALLY don't get it. Can't believe I spent money on this, wish I'd saved myself the dollars and hours. Any depth which might exist in this story dissipated in this production. Each moment feels gratuitous. Matt Doyle is a highlight...and that's basically all there is to that. Disgusted and seriously disappointed. What show is everyone else seeing that gets scores like this!  Couldn't have been the same thing I just witnessed....<U+00A0>Read more Read less="
"42","90","Absorbing, Clever, Great acting, Entertaining, Great singing  Jimmy Pags",""," April 6th, 2017","See it if you enjoy fun, immersive theater. Strong voices, great performances, wonderful use of space and small orchestra.","Don't see it if don't like physically interacting with your theater. Especially one that involves darker themes like this one.=Also Pie and mash were fantastic. Spend the extra $20 and get this.="
"43","95","Great acting, Masterful, Must see, Great singing, Great staging  Jim 8",""," April 6th, 2017","See it if you like Sondheim, immersive musicals, enjoy dark shows","Don't see it if you want big productions numbers and a large orchestra=Also This immersive production of Sweeney Todd gets you from the start, inside a pie show you can get an actual meat pie to eat before the show. This sets it all up. The cast of 8 is exceptional in giving all the nuances of a larger cast and right in your face. The dark comic effects really get the audience as the interaction between actors and audience at times is immediate! Wonderfully inventive production of Sweeney Todd transferred from London - in an actual pie shop! The theater at Barrow Street has been constructed into an actual pie shop. Long tables take up the main floor with gallery seating in the back. Upstairs has two rows of benches to watch from the balcony. The 8 actors do an admirable job of this shop with the many facets involved. The two leads, from the London production, are superb. The three piece band manages to convey the score with great agility. Truly a unique production of this beloved Sondheim...<U+00A0>Read more Read less="
"44","70","Entertaining, Great singing  Jasmine P",""," April 3rd, 2017","See it if You enjoy this Sondheim classic and want to see a new, inventive staging of it.","Don't see it if You like traditional theater settings and are not into immersive theatre experiences.="
"45","90","Ambitious, Edgy, Must see, Great singing, Great staging  Shane H",""," April 3rd, 2017","See it if you love Sweeney Todd. This is how the show was meant to be seen. Simple staging set in the pie shop draws you right in. Intense and fun!","Don't see it if dark material isn't to your liking. You'll be transported right to the heart of the story.="
"46","86","Intense, Must see, Great staging  Ken-G",""," April 3rd, 2017","See it if An intimate experience with actors close enough to touch, great singing and acting interests you.","Don't see it if I don't like Sondheim or Sweeney Todd.=Also The mezzanine cheap seats are still good but much less immersive.="
"47","95","Ambitious, Clever, Great acting, Intelligent, Must see  TheaterGuy",""," April 3rd, 2017","See it if you EVER want to see a production of Sweeney Todd. You'll hear every word and the leads (I saw the British cast) are EXCELLENT!!","a pie!=Don't see it if you're not a fan of Sweeney (and if that's the case, what's wrong with you ) Seriously, get a ticket for this show if you can!="
"48","95","Absorbing, Clever, Great acting, Great singing, Great staging  MIGUEL 6089",""," April 1st, 2017","See it if Proximity to wonderful cast allows for a nuance not typical from the majority of SWEENEY productions; pre-show pie is a fun audience hit","Don't see it if The majority of seats will require twisting/turning/shifting for those who want to see all actions; perhaps not the ideal first-ever ST="
"49","94","Brilliant sondheim (of course) plus this production will scare the sh** out of you  Bruce 6",""," March 22nd, 2017","See it if immersive stripped-down production and fierce portrayal of the murderous Sweeney make this scariest/most visceral version of show I've seen","Don't see it if doesn't have majesty and polish of fully-staged productions; underlying anti-social Darwinism message hidden beneath horror show="
"50","73","Ambitious, Dizzying, Disappointing, Great singing  Jish",""," March 22nd, 2017","See it if you love Sondheim and listening to great performances of his work.","Don't see it if you expect them to use an immersive space to its fullest.=Also Most of the action happens in one area so the pie shop motif only creates some awkward seating. Not as immersive as something like Great Comet....<U+00A0>Read more Read less="
"51","85","Out Magazine","Michael Musto","March 6th, 2017","With the actors right up in your grill<U+2014>and prancing on top of tables<U+2014>the feeling is immediate and accessible, capturing the dark humor of the piece, with all the wit, pathos, and weirdness intact...Jeremy Secomb is powerfully brooding as the demon barber with a taste for blood, Siobhan McCarthy is wonderfully adorable and grotesque...This may be Sondheim<U+2019>s most fabulous work, and by stripping things to the bone, this production makes it soar again.",""
"52","85","Simon SEEZ","Simon Saltzman","March 7th, 2017","<U+201C>A gimmick to be sure...But this production also reaches the heights of horror that some other productions rarely achieve. The director Bill Buckhurst abetted by his two terrific leads and an excellent supporting cast knows how to keep their audience shivering with delight<U+2026>The effectively reduced orchestration/arrangements still fill our senses with haunting musical treats<U+2026>A splendid production that will undoubtedly leave you craving for another helping of meat pie and mash.",""
"53","90","The Huffington Post","Regina Weinreich","March 3rd, 2017","<U+201C>The excellent company work the crowd as is now the custom in immersive theater. Favorite songs as are beautifully done in juxtaposition with Todd<U+2019>s machinations with the incomparable Mrs. Lovett. Siobhan McCarthy inhabits this role with a gorgeous voice and murderous glee<U+2026>Under Bill Buckhurst<U+2019>s direction, the play moves apace, and is a serious hoot. You are not likely to have more fun at any other play this season.",""
"54","85","Epoch Times","Judd Hollander","March 17th, 2017","Wheeler and Sondheim have constructed a masterful morality tale, which warns of the dangers of blind vengeance. The theme is evident in Secomb<U+2019>s utterly brilliant performance. His face is alive with the light of madness, his entire body on a continual hair trigger, and woe to anyone who gets in his way...Greatly adding to the production<U+2019>s overall impact is the excellent work of director Bill Buckhurst and choreographer Georgina Lamb...An altogether satisfying meal.",""
"55","90","The Stage (UK)","Mark Shenton","March 2nd, 2017","Both the most intimate production of the show I've ever seen and also one of the most confrontational and powerful. It's not just in-your-face theatre, but also sometimes in-your-lap...Jeremy Secomb<U+2019>s performance is chilling and intense, unrelenting in its severity and savagery. Sondheim's show is also darkly funny and Buckhurst doesn't stint on this, with Siobhan McCarthy embodying Mrs Lovett's practical amorality with hilarious spirit.",""
"56","90","Daily Beast","Tim Teeman","March 1st, 2017","<U+201C>Masterfully directed by Bill Buckhurst<U+2026>What roots the production is Secomb<U+2019>s chill fury and seeming physical restraint, which makes his explosions of violence that much more memorable<U+2026>Your nerves at being within the action command as much of your attention as the performances, and the three wonderful musicians who manage to sound like a full orchestra<U+2026>McCarthy<U+2019>s fantastic performance perfectly captures Mrs. Lovett<U+2019>s homely and hungry embodiment of the diabolical.",""
"57","90","Showbiz 411","Roger Friedman","March 2nd, 2017","<U+201C>The result is quite extraordinary and shocking. <U+2018>Sweeney Todd<U+2019> is a big musical, with a chorale and a booming orchestra. Somehow, director Bill Buckhurst has drastically reduced the size while keeping the show large. His version of Sondheim<U+2019>s masterpiece lives up to all the great productions that have preceded it over 38 years<U+2026>The cast is all top notch.",""
"58","97","BSonArts","Bruce Smith","March 1st, 2017","This is environmental theatre at its finest...The power of this production comes from the relative simplicity of its elements. Eight actors portray the main characters and shift into an ensemble chorus when necessary...The cast is without fault...The real allure of this production is the clarity and the effectiveness of the way it reveals the wonderful marriage between Stephen Sondheim<U+2019>s music and lyrics and Hugh Wheeler<U+2019>s book.",""
"59","90","Entertainment Weekly","Breanne L. Heldman","March 1st, 2017","<U+201C>The Tooting Arts Club<U+2019>s production has infused the murder-filled Stephen Sondheim show with even more infectious and thrilling energy than typical<U+2026>Secomb<U+2019>s Todd is perfectly menacing<U+2026>Sondheim<U+2019>s music and lyrics fit beautifully into the small space<U+2026>Ultimately, 'Sweeney Todd' is a tricky show. Sure, it<U+2019>s about a dark, depraved, and murderous man<U+2026>But it<U+2019>s also meant to be a comedy<U+2026>The Tooting Arts Club nails it. Theatergoers should count on having a bloody good time.",""
"60","85","Stage Buddy","Ariana Starr","March 2nd, 2017","One would be deceived to think that this slightly gimmicky environment degrades the shows integrity in any way. Rest assured that the show is left completely intact, and delivered with skill and finesse by an excellent team of actors and designers. Bill Buckhurst<U+2019>s establishment of an immersive environment is smooth, subtle, and extremely masterful...The cast worked beautifully as an ensemble, delivering a rich, vibrant sound.",""
"61","90","Pop Culturalist","Taraneh","March 2nd, 2017","<U+201C>This type of staging really draws the audience into the world of <U+2018>Sweeney Todd.' Aside from the creative staging, the way in which the music was performed was terrific. Not only was it complementary to the small space itself, but it was also ideal for the production. It allowed the voices of the performers and the song lyrics to really shine<U+2026>Overall, the cast was terrific<U+2026><U+2019>Sweeney Todd<U+2019> is one of this season<U+2019>s electrifying shows that can<U+2019>t be missed.",""
"62","75","Paste Magazine","Darryn King","March 10th, 2017","This 'Sweeney Todd' washes down relatively easy. Still, it<U+2019>s hardly the stuff of dinner theatre...Among the show<U+2019>s most charming moments are when the shop bleeds into the performance...For a production that is ruthlessly in-your-face in many ways, what we don<U+2019>t get are the gushing arterial fireworks and spontaneous fountains of stage blood typically associated with 'Sweeney Todd'...This 'Sweeney Todd' tickles the ribs more often than it goes for the jugular, but is still a dangerous delight.",""
"63","90","Washington Square News","Annaluz Cabrera","March 6th, 2017","While Sondheim<U+2019>s music and lyrics remain classic, the location<U+2019>s intimate space allows for some flexible and astonishingly creative audience set-up<U+2026>Secomb, who plays the protagonist Sweeney Todd, has a thunderous voice that pervades the theater and makes his character all the more intimidating<U+2026>The performance is a wonderful revival and everything from the intimate space to its small cast and incredibly talented three-person orchestra make it a truly enjoyable and lively experience.",""
"64","95","The Stage (UK)","Mark Shenton","March 23rd, 2015","for a previous production  Both Secomb and McCarthy chill the soul in different ways. They are joined by just six other actors to populate the rest of the story, but Bill Buckhurst's production pulls off the amazing feat of never making it feel (still less sound) threadbare. These are full-blooded performances in every sense...Sondheim's brooding masterpiece is brought up close and personal in a shattering, unmissable production.",""
"65","90","Financial Times (UK)","Sarah Hemming","March 14th, 2015","for a previous production  The intimate Victorian eaterie perfectly frames the claustrophobic atmosphere and cut-and-thrust plot of this penny-dreadful tale of...Close up, you can savor Sondheim<U+2019>s razor-sharp lyrics and intricate score<U+2026>The recipe is not entirely perfect. The show is sometimes louder and more insistent than it needs to be at such close quarters: more variety of tone would render it the spookier. But the company combine thrift, skill and ingenuity to make an irresistible tasty treat.",""
"66","95","BritishTheatre.com","Stephen Collins","March 23rd, 2015","for a previous production  A complete triumph in every way. It takes you by the throat and clasps you firmly in its thrall for its entire duration. It is shockingly powerful, brutally honest, raw and rich at the same time....What Buckhurst has achieved here, as director of this extraordinary <U+2018>Sweeney Todd,<U+2019> is really remarkable. He has reduced it to its fundamental elements and then unleashed the spare, violent heart of it directly into the eyes and soul of the audience.",""
"67","85","The Telegraph (UK)","Dominic Cavendish","March 24th, 2015","for a previous production  A darkly atmospheric revival...The most intimate, immersive evening in town...The creative juices of director Bill Buckhurst and his team have coagulated into a deeply satisfying confection...You can quibble about a few supporting performances, and some of the make-up looks a bit am-dram, but this fleet-footed, stylishly lit affair delivers the essentials: finely sung, suitably eerie ensemble story-telling with two hair-raising turns at its centre...What a scrumptious little treat.",""
"68","85","British Theatre Guide","Philip Fisher","March 23rd, 2015","for a previous production  A cast of seven, supported by a musical trio and expertly directed by Bill Buckhurst, works exceptionally hard to ensure that we have fun and it works to perfection. There may be a few rough edges but that is part of the charm of a production, which is deliberately attempting to depict the seamier side of London life...The two leads act more than capably and sing well enough, giving great feeling to their performances...A striking and memorable musical.",""
"69","90","The Independent (UK)","Paul Taylor","March 23rd, 2015","for a previous production  Where better to serve up Sondheim's gory masterpiece than a working old-fashioned pie shop ...Not that there's anything gimmicky about Buckhurst's ingeniously immersive, flickeringly candle-lit production. The in-yer-face, claustrophobic proximity heightens both the black farce and the tragic horror...And hearing the score  <U+2013> sung with terrific commitment by Jeremy Secomb's haunted Sweeney and cast <U+2013> at such intimate quarters allows you to revel in the intricacies of the writing.",""
"70","85","The Arts Desk","Matt Wolf","March 23rd, 2015","for a previous production  Stephen Sondheim's ever-elastic masterpiece is downsized to largely dazzling effect in its latest iteration...The environment here is the principal occasion rather more than the two leading performances<U+2026>Would one want every 'Sweeney Todd' done this way  No, since part of this musical's achievement in full flight has everything to do with its surging wall of sound. But on its own terms, at once revisionist and remarkable, the occasion is indispensable.",""
"71","90","The London Evening Standard","Fiona Mountford","March 23rd, 2015","for a previous production  What a show it is from director Bill Buckhurst, soaked in an atmosphere of thrilling intimacy which suits Stephen Sondheim<U+2019>s musical so exquisitely...It<U+2019>s a delight to watch the thought and confidence with which the actors possess every inch of the space...McCarthy shines as the enterprising pie mistress and Jeremy Secomb makes for a magnificently brooding Sweeney. Emma Thompson, soon to set up pie shop at the Coliseum, has some serious competition.",""
"72","80","What's On Stage (UK)","Michael Coveney","March 23rd, 2015","for a previous production  The cast sing the beast of a score magnificently, covering the full range of sinister grand guignol to valse macabre, music hall oompah, plangent lyricism and ensemble clatter and chorale...The engine of the plot <U+2013> I've always felt there's far too much of it, causing lumps and sags in each half <U+2013> is Mrs Lovett, whom Siobhan McCarthy presents as a slightly mad, totally impulsive and unpredictable Whitechapel witch; this isolates Jeremy Secomb's demon barber even more.",""
"73","80","The Guardian (UK)","Susannah Clapp","March 29th, 2015","for a previous production  They will be hard put to match the grisly glory of Bill Buckhurst<U+2019>s staging...One of the most heartening theatrical stories of the past year, the production proves the importance of visionary producers...Jeremy Secomb and Siobhan McCarthy are particularly strong as Todd and Mrs Lovett, he with his tombstone face and she sinisterly romping. Each slit throat is announced by red light washing across the stage. A background sizzle announces that the ovens are alight.",""
